response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Disapp.,Check,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Guilford,85 percent or higher,Cell,1,0.9729,0.5627,0.229,0.5672,2018-10-06 19:55:00
Und,50 to 64,Bachelors' degree,White,Female,White,Don't know,Disapp.,Support,Don't know,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Other,Female,[DO NOT READ] Don't know/Refused,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,Less than 50 percent,Cell,0.4444,0.3707,0.9063,1.7914,0.5171,2018-10-06 19:57:51
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Guilford,85 percent or higher,Cell,1,0.9386,0.5072,0.1964,0.5125,2018-10-06 19:59:12
Und,50 to 64,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,Guilford,50 to 85 percent,Cell,1,0.8418,1.0262,0.5259,1.0511,2018-10-06 19:59:39
Dem,50 to 64,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,50 to 64,Black,Guilford,85 percent or higher,Cell,1,0.9821,0.4355,0.1351,0.4366,2018-10-06 20:01:06
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Guilford,85 percent or higher,Cell,1,0.9567,0.3961,0.1369,0.3997,2018-10-06 20:01:54
Rep,18 to 34,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Don't know,Don't know,Favorable,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,50 to 85 percent,Cell,1,0.6569,1.3918,1.3972,1.4825,2018-10-06 20:07:15
Rep,35 to 49,Bachelors' degree,White,Female,White,oppose,Approve,Check,support,Reps. keep House,Favorable,Favorable,Don't know,agree,30 to 44,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Guilford,Less than 50 percent,Cell,0.7778,0.435,0.9169,1.2003,0.8936,2018-10-06 20:07:51
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Guilford,85 percent or higher,Cell,1,0.987,0.847,0.3221,0.8535,2018-10-06 20:12:03
Rep,35 to 49,Some college or trade school,White,Male,White,support,Approve,Check,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.7575,1.2079,0.763,1.2568,2018-10-06 20:13:14
Und,50 to 64,Some college or trade school,White,Male,Other,support,Approve,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,[DO NOT READ] Refused,Nonwhite,50 to 64,White,Guilford,50 to 85 percent,Cell,1,0.5027,1.2921,1.276,1.4449,2018-10-06 20:13:33
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Reps. keep House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9721,0.859,0.4913,0.8597,2018-10-06 20:21:09
Dem,50 to 64,Graduate or Professional Degree,Black,Male,Black,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Male,Very likely,Democrat,Nonwhite,50 to 64,Black,Guilford,85 percent or higher,Cell,1,0.9673,0.4499,0.1287,0.4499,2018-10-06 20:29:51
Und,18 to 34,Some college or trade school,White,Female,White,oppose,Disapp.,Don't know,support,Dems. take House,Don't know,Don't know,Don't know,agree,18 to 29,Some College Educ.,Republican,Female,Not at all likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,Guilford,85 percent or higher,Cell,0,0.8644,1.7564,1.4605,0.9579,2018-10-06 20:32:33
Und,35 to 49,Graduate or Professional Degree,White,Female,White,support,Disapp.,Check,support,Don't know,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Guilford,Less than 50 percent,Cell,0.4444,0.3271,0.5393,0.9836,0.4377,2018-10-06 20:33:36
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Approve,Check,oppose,Reps. keep House,Don't know,Don't know,Don't know,Don't know,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Guilford,85 percent or higher,Cell,1,0.9,0.5204,0.2413,0.5284,2018-10-06 20:41:33
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Guilford,85 percent or higher,Cell,1,0.9669,0.8752,0.4453,0.8823,2018-10-06 20:42:54
Dem,50 to 64,Some college or trade school,Black,Female,Black,Don't know,Disapp.,Check,oppose,Dems. take House,Unfavorable,Unfavorable,Don't know,agree,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,50 to 64,Black,Guilford,85 percent or higher,Cell,1,0.97,0.9546,0.3474,0.9551,2018-10-06 20:47:06
Und,[DO NOT READ] Refused,High school,White,Male,White,Don't know,Approve,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,0.4444,0.9031,1.6166,0.9438,1.5052,2018-10-06 20:47:42
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Guilford,85 percent or higher,Cell,1,0.9803,0.5484,0.1926,0.5526,2018-10-06 20:50:28
Dem,18 to 34,Bachelors' degree,Black,Female,[DO NOT READ] Don't know/Refused,support,Disapp.,Check,support,Don't know,Don't know,Don't know,Don't know,agree,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,18 to 34,Black,Rest,Less than 50 percent,Cell,0.7778,0.4705,1.0848,1.4121,1.1442,2018-10-06 20:54:22
Rep,50 to 64,High school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Don't know,Do not believe,disagree,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Cell,1,0.2785,2.3456,8.1703,2.9676,2018-10-06 21:00:22
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Guilford,85 percent or higher,Cell,1,0.9894,0.8866,0.3507,0.8936,2018-10-06 21:01:16
Dem,18 to 34,Graduate or Professional Degree,Hispanic,Female,Hispanic,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,18 to 29,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Other Non-White,Guilford,50 to 85 percent,Cell,1,0.7346,0.8792,0.8017,0.9192,2018-10-06 21:04:22
Und,[DO NOT READ] Refused,High school,Black,Female,Black,support,Disapp.,Check,Don't know,Reps. keep House,Favorable,Favorable,Don't know,agree,30 to 44,High School Grad. or Less,Democratic,Female,Almost certain,Republican,Nonwhite,35 to 49,Black,Rest,Less than 50 percent,Landline,1,0.2713,1.7342,4.3617,2.207,2018-10-06 21:16:22
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,Don't know,Don't know,Favorable,Unfavorable,Believe,disagree,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Guilford,50 to 85 percent,Landline,0.7778,0.8055,0.926,0.42,0.8937,2018-10-06 21:19:30
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Guilford,85 percent or higher,Cell,1,0.9901,1.1637,0.5291,1.1688,2018-10-06 21:23:06
Und,50 to 64,High school,White,Female,White,Don't know,Disapp.,Check,oppose,Reps. keep House,Don't know,Don't know,Believe,Don't know,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.8359,2.2958,2.1092,2.2956,2018-10-06 21:24:00
Rep,35 to 49,Graduate or Professional Degree,Other,Male,Asian,oppose,Disapp.,Check,support,Dems. take House,Don't know,Favorable,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,or as a member of another political party,Nonwhite,35 to 49,Other Non-White,Guilford,85 percent or higher,Cell,1,0.8995,0.553,0.2753,0.5615,2018-10-06 21:29:15
Rep,18 to 34,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Check,support,Reps. keep House,Unfavorable,Favorable,Believe,agree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,18 to 34,Black,Guilford,50 to 85 percent,Cell,1,0.7267,0.6886,0.4615,0.7212,2018-10-06 21:30:45
Rep,35 to 49,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,Less than 50 percent,Cell,1,0.2556,1.1568,3.3183,1.4921,2018-10-06 21:30:45
Rep,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,support,Don't know,Support,oppose,Reps. keep House,Favorable,Favorable,Don't know,agree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Other Non-White,Rest,50 to 85 percent,Cell,1,0.7462,0.9715,0.7441,1.0132,2018-10-06 21:30:56
Und,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Unfavorable,Favorable,Believe,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.8567,1.1186,0.6502,1.143,2018-10-06 21:31:30
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Guilford,50 to 85 percent,Landline,1,0.6707,0.9502,0.5965,0.9656,2018-10-06 21:39:47
Rep,18 to 34,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,18 to 29,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",18 to 34,White,Guilford,50 to 85 percent,Cell,1,0.5782,1.4741,1.3617,1.5208,2018-10-06 21:52:28
Dem,18 to 34,Bachelors' degree,White,Female,Hispanic,oppose,Disapp.,Don't know,support,Don't know,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Other,Female,Somewhat likely,Independent (No party),Nonwhite,18 to 34,White,Guilford,Less than 50 percent,Cell,0.5556,0.0556,1.3867,8.4503,0.9638,2018-10-06 21:54:07
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9696,0.662,0.2941,0.6673,2018-10-06 22:04:23
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Don't know,Support,support,Don't know,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,0.8889,0.9651,0.8746,0.4546,0.87,2018-10-06 22:04:23
Und,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Republican,Female,Not very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,Less than 50 percent,Cell,0.7778,0.4045,0.8813,1.3774,0.596,2018-10-06 22:21:25
Rep,50 to 64,Some college or trade school,White,Female,Black,Don't know,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Republican,Female,[DO NOT READ] Don't know/Refused,Republican,Nonwhite,50 to 64,White,Rest,85 percent or higher,Cell,1,0.9667,1.1479,0.6875,1.1161,2018-10-06 22:23:04
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.6278,0.8752,0.7039,0.9395,2018-10-06 22:42:48
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Cell,1,0.27,1.2286,3.5029,1.4113,2018-10-07 18:34:49
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Guilford,85 percent or higher,Cell,1,0.9496,0.8683,0.3509,0.8765,2018-10-07 18:47:27
Rep,35 to 49,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Unfavorable,Don't know,disagree,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9616,1.1326,0.5911,1.1422,2018-10-07 18:48:39
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,Less than 50 percent,Cell,1,0.2588,0.5451,1.1341,0.7011,2018-10-07 18:50:00
Und,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Cell,0.8889,0.7396,0.9134,0.5785,0.9004,2018-10-07 18:50:18
Dem,18 to 34,Bachelors' degree,Hispanic,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,18 to 29,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,Other Non-White,Rest,50 to 85 percent,Cell,1,0.7346,1.4225,1.9621,1.4873,2018-10-07 18:51:57
Rep,35 to 49,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9428,1.1326,0.6026,1.1441,2018-10-07 18:56:54
Rep,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9677,0.8629,0.3885,0.8699,2018-10-07 19:02:12
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.5216,0.5769,0.4521,0.6406,2018-10-07 19:07:27
Dem,35 to 49,Bachelors' degree,Hispanic,Female,Other,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,Guilford,50 to 85 percent,Cell,1,0.7186,0.9536,0.6503,1.0006,2018-10-07 19:12:15
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Unfavorable,Don't know,agree,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Guilford,85 percent or higher,Cell,1,0.8585,0.5375,0.2365,0.5491,2018-10-07 19:15:24
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.8046,0.9434,0.4984,0.9726,2018-10-07 19:22:26
Rep,50 to 64,Some college or trade school,White,Male,Other,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,White,Rest,50 to 85 percent,Cell,1,0.7863,1.2644,0.8042,1.3081,2018-10-07 19:23:11
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Rest,50 to 85 percent,Cell,1,0.6923,0.4304,0.221,0.4361,2018-10-07 19:24:41
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,1,0.9729,0.8846,0.4058,0.8854,2018-10-07 19:27:32
Dem,50 to 64,Some college or trade school,Black,Female,Black,Don't know,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,Guilford,50 to 85 percent,Cell,1,0.6145,1.0181,0.5521,1.0971,2018-10-07 19:30:23
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Guilford,85 percent or higher,Cell,1,0.8685,0.7871,0.5917,0.8027,2018-10-07 19:34:52
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Believe,disagree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.965,0.5237,0.2621,0.528,2018-10-07 19:43:34
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,30 to 44,Postgraduate Degree,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,Less than 50 percent,Cell,1,0.4682,0.8126,1.5048,0.86,2018-10-07 19:44:28
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Support,support,Don't know,Don't know,Favorable,Do not believe,agree,30 to 44,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,Less than 50 percent,Cell,0.8889,0.3664,0.5278,0.8617,0.5497,2018-10-07 19:47:37
Rep,65 and older,High school,White,Female,White,oppose,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9216,1.6061,1.18,1.6262,2018-10-07 19:51:49
Rep,35 to 49,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.8288,1.1694,0.7473,1.2004,2018-10-07 19:53:46
Rep,35 to 49,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,disagree,45 to 64,Some College Educ.,Republican,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,50 to 85 percent,Cell,0.6667,0.7912,1.1694,0.7822,1.0012,2018-10-07 19:56:46
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.6137,1.242,1.1187,1.3387,2018-10-07 20:00:04
Rep,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Don't know,Don't know,Reps. keep House,Unfavorable,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Guilford,50 to 85 percent,Cell,1,0.6274,0.9574,0.5667,1.0279,2018-10-07 20:08:00
Dem,65 and older,Bachelors' degree,Black,Female,Black,Don't know,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Black,Guilford,85 percent or higher,Cell,1,0.879,0.5427,0.1647,0.5526,2018-10-07 20:11:19
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Don't know,Disapp.,Don't know,Don't know,Don't know,Don't know,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Rest,85 percent or higher,Landline,1,0.9294,0.7469,0.6723,0.7556,2018-10-07 20:24:30
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Guilford,50 to 85 percent,Cell,1,0.8461,1.3154,0.7012,1.3464,2018-10-07 20:31:42
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Guilford,85 percent or higher,Cell,1,0.8856,0.8977,0.397,0.9132,2018-10-07 20:32:27
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Don't know,disagree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9099,0.8564,0.4628,0.8684,2018-10-07 20:36:04
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Guilford,Less than 50 percent,Cell,1,0.1366,0.9914,3.5312,1.4831,2018-10-07 20:46:16
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Guilford,85 percent or higher,Landline,1,0.9105,0.9397,0.4219,0.9376,2018-10-07 20:51:23
Rep,65 and older,Some college or trade school,Black,Female,Black,Don't know,Approve,Don't know,support,Reps. keep House,Don't know,Don't know,Believe,agree,65 and older,Some College Educ.,Democratic,Female,Very likely,Republican,Nonwhite,65 and older,Black,Guilford,50 to 85 percent,Landline,1,0.8028,0.7596,0.2723,0.7612,2018-10-07 20:54:23
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Guilford,85 percent or higher,Landline,1,0.9489,0.3961,0.1379,0.3999,2018-10-07 20:58:53
Und,65 and older,[DO NOT READ] Refused,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,disagree,65 and older,[DO NOT READ] Don't know/Refused,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9092,0.912,0.4501,0.9248,2018-10-07 21:11:51
Und,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Check,oppose,Reps. keep House,Don't know,Unfavorable,Don't know,agree,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9601,0.5167,0.2265,0.5212,2018-10-07 21:15:45
Rep,65 and older,High school,Asian,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Other Non-White,Rest,85 percent or higher,Cell,1,0.9289,1.6955,1.7148,1.7152,2018-10-07 21:23:22
Rep,65 and older,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,1,0.9305,1.6061,1.1688,1.6245,2018-10-07 21:24:43
