response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Und,50 to 64,High school,White,Female,White,support,Disapp.,Don't know,support,Dems. take House,Don't know,Don't know,Don't know,disagree,45 to 64,High School Grad. or Less,Democratic,Female,Somewhat likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,"Oakland, Trump",85 percent or higher,Cell,0.6667,0.9467,2.2402,2.6622,2.1061,2018-10-05 22:04:48
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Don't know,Do not believe,agree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9918,1.1902,0.7211,1.202,2018-10-05 22:05:42
Dem,65 and older,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.8821,2.3205,2.3299,2.3663,2018-10-05 22:08:07
Und,65 and older,Some college or trade school,White,Male,White,Don't know,Don't know,Support,support,Don't know,Don't know,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9584,1.2554,0.786,1.2569,2018-10-05 22:08:33
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9854,1.2554,0.7645,1.2674,2018-10-05 22:09:19
Dem,18 to 34,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9302,1.0954,0.7771,1.1101,2018-10-05 22:13:48
Und,65 and older,Some college or trade school,Unknown,Female,White,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,Unknown,"Oakland, Trump",85 percent or higher,Landline,1,0.9148,1.5715,1.0679,1.5955,2018-10-05 22:13:57
Rep,35 to 49,Bachelors' degree,White,Male,Hispanic,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,35 to 49,White,"Wayne, Trump",Less than 50 percent,Cell,0.8889,0.4946,0.5841,0.7682,0.5914,2018-10-05 22:14:42
Rep,50 to 64,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Don't know,Don't know,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Wayne, Trump",85 percent or higher,Cell,1,0.876,0.9722,0.6285,0.9922,2018-10-05 22:18:25
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Unfavorable,Do not believe,disagree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9877,0.7029,0.3862,0.7097,2018-10-05 22:20:58
Dem,35 to 49,Graduate or Professional Degree,Asian,Male,Asian,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Other,Male,Very likely,Democrat,Nonwhite,35 to 49,Other Non-White,"Wayne, Trump",85 percent or higher,Landline,1,0.8697,0.7799,0.5566,0.7801,2018-10-05 22:22:28
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Wayne, Trump",50 to 85 percent,Cell,1,0.7623,0.6072,0.3434,0.6323,2018-10-05 22:22:55
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,support,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Somewhat likely,Democrat,"White, 4-Year College Grads",35 to 49,White,"Wayne, Trump",Less than 50 percent,Cell,0.6667,0.2706,0.375,0.8288,0.275,2018-10-05 22:29:04
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,"Oakland, Trump",85 percent or higher,Cell,1,0.9873,1.4261,1.0436,1.4398,2018-10-05 22:31:37
Und,18 to 34,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,support,Don't know,Don't know,Don't know,Don't know,agree,18 to 29,Some College Educ.,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,18 to 34,White,"Wayne, Trump",50 to 85 percent,Cell,1,0.743,1.1296,0.789,1.1811,2018-10-05 22:34:01
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Asian,Female,Asian,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,Other Non-White,"Wayne, Clinton",50 to 85 percent,Cell,1,0.5035,0.7756,0.9313,0.8687,2018-10-05 22:36:16
Rep,65 and older,High school,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,Unknown,"Wayne, Clinton",85 percent or higher,Landline,1,0.9852,3.349,2.7067,3.3657,2018-10-05 22:41:40
Und,50 to 64,Graduate or Professional Degree,Asian,Male,Asian,oppose,Disapp.,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,50 to 64,Other Non-White,"Wayne, Trump",85 percent or higher,Cell,1,0.9045,0.7731,0.4847,0.7729,2018-10-05 22:42:07
Rep,65 and older,Some college or trade school,Unknown,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,[DO NOT READ] Don't know/Refused,Republican,"White, No 4-Year College Degree",65 and older,Unknown,"Wayne, Clinton",85 percent or higher,Landline,1,0.9927,1.65,0.9225,1.6453,2018-10-05 22:44:40
Rep,65 and older,Some college or trade school,Other,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Other Non-White,"Oakland, Trump",85 percent or higher,Cell,1,0.9902,1.4679,0.9099,1.4823,2018-10-05 22:44:58
Und,[DO NOT READ] Refused,Graduate or Professional Degree,Asian,Male,[DO NOT READ] Don't know/Refused,oppose,Approve,Don't know,Don't know,Don't know,Don't know,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Other,Male,[DO NOT READ] Don't know/Refused,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,Other Non-White,"Wayne, Trump",85 percent or higher,Cell,1,0.9036,0.7731,0.4852,0.7291,2018-10-05 22:46:08
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Very likely,[DO NOT READ] Refused,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",Less than 50 percent,Cell,1,0.4618,0.348,0.4593,0.3696,2018-10-05 22:46:44
Rep,50 to 64,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Don't know,Do not believe,Don't know,45 to 64,4-year College Grad.,Other,Female,Almost certain,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,"Wayne, Trump",85 percent or higher,Cell,1,0.8928,1.0297,0.6954,1.0485,2018-10-05 22:46:44
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Wayne, Trump",85 percent or higher,Cell,1,0.995,0.6522,0.2942,0.6589,2018-10-05 22:48:32
Rep,18 to 34,Graduate or Professional Degree,White,Male,Hispanic,support,Approve,Check,oppose,Dems. take House,Unfavorable,Unfavorable,Do not believe,disagree,18 to 29,Postgraduate Degree,Republican,Male,Almost certain,or as a member of another political party,Nonwhite,18 to 34,White,"Oakland, Clinton",85 percent or higher,Cell,0.4444,0.9907,0.65,0.3651,0.6494,2018-10-05 22:48:50
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Don't know,Approve,Support,Don't know,Don't know,Don't know,Don't know,Do not believe,Don't know,65 and older,4-year College Grad.,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Landline,1,0.9877,0.9718,0.5469,0.9772,2018-10-05 22:49:35
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9111,1.2015,0.9183,1.2204,2018-10-05 22:58:17
Und,65 and older,Bachelors' degree,White,Female,White,support,Disapp.,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,agree,65 and older,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Oakland, Trump",50 to 85 percent,Landline,1,0.6779,1.1081,0.9436,1.1762,2018-10-05 23:03:12
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Don't know,Disapp.,Check,oppose,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9788,0.618,0.4478,0.6239,2018-10-05 23:05:36
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,"Wayne, Trump",85 percent or higher,Cell,1,0.9594,0.8214,0.5362,0.8301,2018-10-05 23:19:35
Dem,18 to 34,Some college or trade school,White,Male,White,Don't know,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Believe,agree,18 to 29,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Oakland, Clinton",Less than 50 percent,Cell,0.7778,0.1392,0.6914,2.976,0.76,2018-10-05 23:20:38
Und,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,4-year College Grad.,Other,Female,Almost certain,[DO NOT READ] Refused,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",50 to 85 percent,Cell,1,0.8032,1.0605,0.8846,1.0957,2018-10-05 23:30:05
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,disagree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9815,0.6728,0.4316,0.6792,2018-10-05 23:31:19
Dem,50 to 64,Graduate or Professional Degree,Asian,Female,Asian,support,Approve,Support,oppose,Dems. take House,Unfavorable,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Other,Female,Not very likely,[DO NOT READ] Refused,Nonwhite,50 to 64,Other Non-White,"Oakland, Clinton",50 to 85 percent,Landline,1,0.5064,0.6501,0.7483,0.5224,2018-10-05 23:34:01
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9378,0.6493,0.4183,0.6575,2018-10-05 23:37:46
Und,35 to 49,Some college or trade school,White,Male,White,Don't know,Approve,Support,Don't know,Don't know,Don't know,Don't know,Don't know,disagree,45 to 64,Some College Educ.,Other,Male,Not very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Oakland, Trump",50 to 85 percent,Cell,0.2222,0.6243,1.3337,1.6223,0.6998,2018-10-05 23:43:10
Dem,18 to 34,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,18 to 29,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Wayne, Clinton",Less than 50 percent,Cell,0.7778,0.2721,0.7522,1.6608,0.6003,2018-10-05 23:46:14
Dem,65 and older,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Landline,1,0.9964,0.885,0.5079,0.8943,2018-10-05 23:48:47
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",Less than 50 percent,Landline,1,0.4952,0.6241,0.9056,0.7012,2018-10-05 23:59:26
Rep,65 and older,Bachelors' degree,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,"Oakland, Trump",85 percent or higher,Cell,1,0.9106,1.3705,0.92,1.3921,2018-10-06 00:00:29
Rep,65 and older,High school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Wayne, Trump",85 percent or higher,Landline,1,0.8684,2.3642,1.9381,2.4158,2018-10-06 00:06:19
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Male,[DO NOT READ] Don't know/Refused,Republican,"White, 4-Year College Grads",65 and older,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9676,0.6522,0.3025,0.6358,2018-10-06 00:12:37
Rep,50 to 64,High school,White,Female,White,support,Approve,Check,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,High School Grad. or Less,Other,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",50 to 64,White,"Wayne, Clinton",50 to 85 percent,Cell,0.7778,0.6437,2.5916,3.5131,2.1985,2018-10-06 00:13:40
Dem,50 to 64,Graduate or Professional Degree,White,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Favorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9534,0.6994,0.4321,0.7071,2018-10-06 00:14:16
Dem,65 and older,Some college or trade school,White,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Don't know,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),Nonwhite,65 and older,White,"Oakland, Clinton",85 percent or higher,Landline,1,0.9973,1.0148,0.5918,1.0258,2018-10-06 00:18:53
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9864,0.6522,0.2968,0.6585,2018-10-06 00:20:41
Und,50 to 64,Some college or trade school,White,Female,Other,oppose,Approve,Support,oppose,Dems. take House,Unfavorable,Don't know,Don't know,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9058,1.1488,0.8112,1.1676,2018-10-06 00:21:35
Dem,50 to 64,Some college or trade school,White,Male,White,support,Approve,Check,oppose,Dems. take House,Favorable,Favorable,Believe,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Wayne, Trump",Less than 50 percent,Landline,1,0.4989,0.664,0.8044,0.745,2018-10-06 00:23:41
Und,65 and older,High school,White,Male,White,support,Disapp.,Support,oppose,Don't know,Don't know,Don't know,Don't know,disagree,65 and older,High School Grad. or Less,Democratic,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,"Wayne, Trump",85 percent or higher,Cell,0.4444,0.9966,2.153,1.5823,2.1571,2018-10-06 00:24:44
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9139,1.0942,0.8577,1.111,2018-10-06 00:24:53
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9942,1.1488,0.7391,1.1577,2018-10-06 00:25:11
Dem,18 to 34,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,"Wayne, Trump",85 percent or higher,Cell,1,0.9636,1.0309,0.5941,1.0415,2018-10-06 00:26:23
Und,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9934,1.0018,0.6343,1.0119,2018-10-06 00:28:02
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9922,1.2554,0.7592,1.2678,2018-10-06 00:41:30
Und,65 and older,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Don't know,Don't know,Don't know,Believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9094,1.5718,1.1451,1.5968,2018-10-06 00:45:42
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Support,support,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Wayne, Clinton",50 to 85 percent,Landline,1,0.572,1.2768,1.3577,1.3964,2018-10-06 00:46:54
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Oakland, Trump",50 to 85 percent,Cell,1,0.7458,0.7115,0.5064,0.7435,2018-10-06 00:47:12
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Other,Female,Very likely,Democrat,Nonwhite,50 to 64,White,"Wayne, Clinton",50 to 85 percent,Landline,1,0.7391,0.7149,0.5321,0.7219,2018-10-06 00:49:00
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9083,1.196,0.8198,1.2153,2018-10-06 00:56:38
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9282,1.3063,0.998,1.3241,2018-10-06 00:58:44
Rep,65 and older,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9042,1.1902,0.791,1.21,2018-10-06 01:03:41
Dem,65 and older,Graduate or Professional Degree,White,Female,Hispanic,support,Don't know,Check,oppose,Don't know,Unfavorable,Unfavorable,Believe,disagree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Democrat,Nonwhite,65 and older,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9522,0.8499,0.4688,0.8594,2018-10-06 01:11:25
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Cell,0.8889,0.9936,0.6784,0.3555,0.6824,2018-10-06 01:11:43
Und,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9392,1.6503,1.0393,1.6505,2018-10-06 01:17:07
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Don't know,support,Dems. take House,Don't know,Don't know,Don't know,agree,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,65 and older,White,"Oakland, Clinton",50 to 85 percent,Landline,1,0.6154,0.6867,0.5682,0.7412,2018-10-06 01:20:41
Dem,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9463,0.9289,0.7262,0.9398,2018-10-06 01:21:48
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Approve,Support,support,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Oakland, Clinton",Less than 50 percent,Landline,0.8889,0.1377,0.6352,2.9146,0.8849,2018-10-06 01:24:48
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9345,0.6784,0.3779,0.6872,2018-10-06 01:29:50
Dem,50 to 64,Bachelors' degree,White,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Democrat,Nonwhite,50 to 64,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9926,0.8143,0.4694,0.8201,2018-10-06 02:08:13
Dem,65 and older,Some college or trade school,Hispanic,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,Other Non-White,"Wayne, Trump",85 percent or higher,Landline,1,0.9026,1.0493,0.5854,1.0489,2018-10-06 02:08:58
Und,35 to 49,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Unfavorable,Don't know,disagree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9288,1.0342,0.6893,1.0483,2018-10-06 02:08:58
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Do not believe,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.8873,0.847,0.6335,0.8631,2018-10-06 16:18:32
Dem,50 to 64,High school,Black,Male,Black,oppose,Disapp.,Check,oppose,Dems. take House,Unfavorable,Unfavorable,Believe,agree,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,"Oakland, Clinton",85 percent or higher,Cell,1,0.9621,4.3442,2.1432,4.3895,2018-10-06 16:37:04
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9757,0.9542,0.689,0.9634,2018-10-06 17:23:43
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,"Wayne, Clinton",85 percent or higher,Landline,1,0.9946,0.8024,0.3981,0.8106,2018-10-06 17:25:49
Dem,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.8791,1.0987,0.8762,1.1208,2018-10-06 17:28:13
