response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_hisp,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.965,0.6003,0.2398,0.5915,2018-10-19 20:31:07
Rep,18 to 34,Some college or trade school,White,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,18 to 29,Some College Educ.,Republican,Male,Almost certain,Independent (No party),Nonwhite,18 to 34,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.7041,1.1622,1.0084,1.1956,2018-10-19 20:36:03
Dem,18 to 34,Some college or trade school,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,White,Polk,Less than 50 percent,Cell,1,0.4195,0.8062,1.3783,0.913,2018-10-19 20:36:39
Dem,18 to 34,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,"Hillsborough, Clinton",Less than 50 percent,Cell,1,0.2761,1.7103,4.7732,1.9129,2018-10-19 20:39:48
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.965,0.8523,0.4905,0.8398,2018-10-19 20:40:06
Und,50 to 64,High school,White,Female,White,Disapp.,Reps. keep House,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Polk,Less than 50 percent,Cell,1,0.0969,1.4155,5.6017,2.2501,2018-10-19 20:48:39
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Hispanic,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.8197,0.7523,0.535,0.7558,2018-10-19 20:49:41
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.7067,1.7056,1.4577,1.6858,2018-10-19 21:10:23
Dem,35 to 49,Some college or trade school,Black,Male,Hispanic,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Somewhat likely,Democrat,Nonwhite,35 to 49,Other Non-White,Polk,50 to 85 percent,Cell,0.5556,0.6035,0.8822,1.0257,0.6488,2018-10-19 21:15:20
Und,50 to 64,Some college or trade school,White,Female,White,Approve,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Not at all likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Lake,Less than 50 percent,Landline,0,0.1122,0.7414,3.0555,0.151,2018-10-19 21:20:30
Dem,65 and older,High school,Black,Male,Black,Don't know,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,Other Non-White,Polk,85 percent or higher,Cell,1,0.965,1.7014,1.1632,1.6764,2018-10-19 21:26:21
Dem,65 and older,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Unknown,Polk,50 to 85 percent,Landline,1,0.7429,0.6282,0.3402,0.6407,2018-10-19 21:28:00
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Unfavorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Landline,1,0.9187,0.8216,0.4793,0.8132,2018-10-19 21:29:21
Dem,65 and older,Graduate or Professional Degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,Other Non-White,Polk,85 percent or higher,Landline,1,0.897,0.558,0.2803,0.5441,2018-10-19 21:38:59
Dem,35 to 49,Graduate or Professional Degree,White,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,White,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.6093,0.6793,0.4287,0.7164,2018-10-19 21:38:59
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.965,0.9594,0.4131,0.9453,2018-10-19 21:41:14
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,Polk,50 to 85 percent,Landline,1,0.6874,0.7964,0.6143,0.8468,2018-10-19 21:41:23
Dem,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),Nonwhite,35 to 49,Hispanic,"Hillsborough, Trump",Less than 50 percent,Cell,1,0.4966,0.8826,1.3332,0.906,2018-10-19 21:42:26
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,Nonwhite,50 to 64,Hispanic,Lake,50 to 85 percent,Cell,1,0.6308,0.769,0.562,0.8338,2018-10-19 21:47:50
Und,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Lake,50 to 85 percent,Cell,1,0.8094,0.7371,0.4228,0.742,2018-10-19 21:50:19
Dem,18 to 34,Bachelors' degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,Hispanic,Polk,Less than 50 percent,Cell,1,0.2361,1.0979,2.7226,1.4092,2018-10-19 21:53:28
Dem,35 to 49,Graduate or Professional Degree,Black,Male,Black,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,"Hillsborough, Clinton",Less than 50 percent,Cell,1,0.4132,0.5,0.7422,0.568,2018-10-19 22:00:49
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Trump",85 percent or higher,Landline,1,0.9393,0.5863,0.3026,0.572,2018-10-19 22:01:25
Dem,18 to 34,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Hispanic,"Hillsborough, Clinton",Less than 50 percent,Cell,1,0.2014,1.0416,3.4982,1.3874,2018-10-19 22:08:59
Und,18 to 34,Graduate or Professional Degree,Other,Male,White,Disapp.,Reps. keep House,Don't know,Don't know,18 to 29,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,Other Non-White,Polk,50 to 85 percent,Cell,1,0.5765,0.8241,0.5988,0.8778,2018-10-19 22:09:26
Und,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Don't know,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Other,Female,Very likely,[DO NOT READ] Refused,Nonwhite,35 to 49,Hispanic,Polk,Less than 50 percent,Cell,1,0.3386,0.9298,2.1313,1.0069,2018-10-19 22:14:59
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Landline,1,0.965,0.7876,0.4404,0.7804,2018-10-19 22:17:30
Rep,65 and older,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Hispanic,Lake,85 percent or higher,Landline,1,0.965,1.1816,0.7728,1.1642,2018-10-19 22:18:15
Rep,35 to 49,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Trump",Less than 50 percent,Cell,0.6667,0.1446,0.9053,3.9231,0.8843,2018-10-19 22:19:27
Rep,18 to 34,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Favorable,Favorable,18 to 29,Some College Educ.,Other,Male,Not at all likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Lake,50 to 85 percent,Cell,0,0.5097,1.4825,1.3949,0.4501,2018-10-19 22:20:12
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Polk,50 to 85 percent,Cell,1,0.723,0.9762,0.7085,1,2018-10-19 22:21:42
Rep,18 to 34,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",18 to 34,White,"Hillsborough, Clinton",Less than 50 percent,Cell,1,0.4276,0.8132,1.0648,0.8513,2018-10-19 22:22:00
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Don't know,Reps. keep House,Don't know,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.965,0.5337,0.2563,0.5258,2018-10-19 22:22:27
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",Less than 50 percent,Cell,1,0.1212,0.8836,3.2392,1.3297,2018-10-19 22:22:36
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Lake,50 to 85 percent,Cell,1,0.6841,0.886,0.5282,0.8782,2018-10-19 22:23:12
Rep,35 to 49,Graduate or Professional Degree,White,Male,Other,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),Nonwhite,35 to 49,White,Polk,Less than 50 percent,Cell,1,0.4534,0.41,0.5057,0.4259,2018-10-19 22:23:21
Und,35 to 49,Graduate or Professional Degree,Black,Female,Black,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,"Hillsborough, Clinton",Less than 50 percent,Cell,1,0.2385,0.488,1.2667,0.6249,2018-10-19 22:23:48
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.5873,0.8669,0.6374,0.9556,2018-10-19 22:25:36
Und,50 to 64,[DO NOT READ] Refused,White,Female,Other,Approve,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Female,Already voted,[DO NOT READ] Refused,Nonwhite,50 to 64,White,Lake,85 percent or higher,Cell,1,0.965,1.0302,0.466,1.0208,2018-10-19 22:25:36
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Trump",50 to 85 percent,Landline,0.6667,0.7493,0.935,0.8023,0.8558,2018-10-19 22:26:12
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Other,Female,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.7681,1.1115,0.789,1.1276,2018-10-19 22:26:21
Und,50 to 64,Some college or trade school,White,Male,White,Approve,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Polk,85 percent or higher,Cell,1,0.8534,0.7486,0.4688,0.7478,2018-10-19 22:26:30
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Lake,85 percent or higher,Landline,0.8889,0.9044,0.8479,0.3867,0.8339,2018-10-19 22:26:57
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.693,0.8882,0.6543,0.9162,2018-10-19 22:27:42
Und,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Hillsborough, Trump",50 to 85 percent,Cell,0.6667,0.6291,1.3124,0.8581,1.1884,2018-10-19 22:28:09
Und,35 to 49,Some college or trade school,White,Female,White,Don't know,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Other,Female,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.6072,1.1115,0.998,1.1729,2018-10-19 22:29:03
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.965,1.7431,1.0393,1.7033,2018-10-19 22:29:39
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Polk,85 percent or higher,Cell,1,0.9193,0.5988,0.2936,0.5926,2018-10-19 22:31:09
Und,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.9343,0.5754,0.239,0.5685,2018-10-19 22:39:27
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Polk,50 to 85 percent,Cell,1,0.6814,0.9463,0.6547,0.9788,2018-10-19 22:47:42
Rep,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,Nonwhite,50 to 64,Hispanic,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.8244,1.0383,0.7985,1.0153,2018-10-19 22:53:28
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Polk,85 percent or higher,Cell,1,0.9333,0.5194,0.2212,0.5066,2018-10-19 22:54:04
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.564,0.8665,0.793,0.9267,2018-10-19 22:58:07
Dem,35 to 49,Some college or trade school,Black,Male,Black,Disapp.,Don't know,Favorable,Favorable,45 to 64,Some College Educ.,Democratic,Male,Very likely,Independent (No party),Nonwhite,35 to 49,Other Non-White,Lake,50 to 85 percent,Cell,1,0.6531,1.0779,1.1143,1.0731,2018-10-19 22:59:19
Rep,18 to 34,Some college or trade school,Black,Female,Hispanic,Disapp.,Reps. keep House,Favorable,Favorable,30 to 44,Some College Educ.,Other,Female,Very likely,Independent (No party),Nonwhite,18 to 34,Other Non-White,Polk,50 to 85 percent,Cell,0.6667,0.5053,1.2495,1.4079,1.1272,2018-10-19 23:00:04
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Polk,50 to 85 percent,Cell,1,0.7987,1.8247,1.1152,1.8403,2018-10-19 23:03:27
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Polk,50 to 85 percent,Cell,1,0.6828,0.7818,0.4852,0.8084,2018-10-19 23:12:45
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Polk,85 percent or higher,Cell,1,0.9525,0.7305,0.414,0.7205,2018-10-19 23:17:58
Und,18 to 34,High school,Hispanic,Male,Hispanic,Approve,Dems. take House,Favorable,Favorable,18 to 29,High School Grad. or Less,Other,Male,Not very likely,Democrat,Nonwhite,18 to 34,Hispanic,"Hillsborough, Trump",Less than 50 percent,Cell,0.6667,0.2108,2.646,9.98,1.4894,2018-10-19 23:20:22
Rep,[DO NOT READ] Refused,Graduate or Professional Degree,Hispanic,Male,Other,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Postgraduate Degree,Republican,Male,[DO NOT READ] Don't know/Refused,Republican,Nonwhite,35 to 49,Hispanic,Lake,50 to 85 percent,Landline,1,0.7793,0.7739,0.5395,0.6837,2018-10-19 23:22:37
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Lake,Less than 50 percent,Landline,1,0.1877,0.7414,2.442,1.0041,2018-10-19 23:24:16
Und,18 to 34,Bachelors' degree,White,Female,White,Don't know,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Hillsborough, Trump",Less than 50 percent,Cell,1,0.4961,1.0432,1.042,1.1971,2018-10-19 23:37:22
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Favorable,45 to 64,Postgraduate Degree,Other,Female,Very likely,Independent (No party),Nonwhite,35 to 49,Hispanic,"Hillsborough, Trump",Less than 50 percent,Cell,1,0.2672,0.6982,1.5503,0.7852,2018-10-19 23:45:37
Und,18 to 34,Some college or trade school,Other,Female,Other,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),Nonwhite,18 to 34,Other Non-White,"Hillsborough, Trump",Less than 50 percent,Cell,0.4444,0.4971,1.1588,1.6454,0.76,2018-10-19 23:56:06
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Lake,Less than 50 percent,Cell,0.5556,0.2774,1.1501,2.4186,0.7538,2018-10-19 23:57:09
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Lake,50 to 85 percent,Cell,1,0.7502,0.9556,0.7733,0.9731,2018-10-20 00:30:29
