response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedc,educ3,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 39,No 4-year College Degree,White,Ms. Wexton's District,Less than 50 percent,Cell,1,0.0495,1.6378,8.7094,3.068,2018-10-14 21:19:06
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,65 and older,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.965,1.2995,0.7117,1.2822,2018-10-14 21:20:18
Und,18 to 34,Some college or trade school,Asian,Male,Asian,Don't know,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,Almost certain,Republican,Nonwhite,18 to 39,No 4-year College Degree,Non-White,Fairfax/Prince William,Less than 50 percent,Cell,1,0.2309,1.3866,4.3908,1.7914,2018-10-14 21:21:12
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.8648,1.0062,0.6797,1.0048,2018-10-14 21:30:00
Rep,18 to 34,Graduate or Professional Degree,White,Female,Black,Disapp.,Don't know,Unfavorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,or as a member of another political party,Nonwhite,18 to 39,Postgraduate Degree,White,Fairfax/Prince William,Less than 50 percent,Landline,1,0.3478,1.0848,2.0871,1.2793,2018-10-14 21:31:24
Rep,65 and older,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,Unknown,West,85 percent or higher,Cell,1,0.9521,1.2487,0.7487,1.2332,2018-10-14 21:32:38
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.9549,1.2995,0.7192,1.2831,2018-10-14 21:35:20
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,White,Don't know,Reps. keep House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Very likely,[DO NOT READ] Refused,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Ms. Wexton's District,Less than 50 percent,Landline,0.8889,0.4364,0.6583,0.7489,0.6586,2018-10-14 21:44:11
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Loudon,85 percent or higher,Cell,1,0.9571,0.5183,0.2438,0.5116,2018-10-14 21:56:24
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.9006,0.7655,0.4622,0.7605,2018-10-14 22:00:27
Und,50 to 64,Graduate or Professional Degree,Hispanic,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,Non-White,Loudon,85 percent or higher,Cell,1,0.861,0.6549,0.3372,0.6544,2018-10-14 22:05:55
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 39,Postgraduate Degree,White,Loudon,85 percent or higher,Cell,1,0.965,0.625,0.3088,0.6166,2018-10-14 22:08:19
Rep,50 to 64,Graduate or Professional Degree,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,40 to 64,Postgraduate Degree,White,Ms. Wexton's District,85 percent or higher,Landline,0.8889,0.8783,0.9088,0.5177,0.8968,2018-10-14 22:08:28
Und,35 to 49,Graduate or Professional Degree,Asian,Male,Asian,Don't know,Reps. keep House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,Non-White,Loudon,50 to 85 percent,Cell,1,0.5428,0.7197,0.5757,0.7763,2018-10-14 22:10:25
Dem,50 to 64,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Fairfax/Prince William,Less than 50 percent,Landline,1,0.378,1.1739,2.1863,1.3603,2018-10-14 22:10:43
Und,50 to 64,Graduate or Professional Degree,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,40 to 64,Postgraduate Degree,White,Ms. Wexton's District,85 percent or higher,Landline,1,0.8996,0.7044,0.3903,0.6999,2018-10-14 22:11:55
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Loudon,50 to 85 percent,Landline,1,0.7549,1.133,0.8369,1.1542,2018-10-14 22:12:13
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,4-year College Grad.,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.965,0.9641,0.4544,0.9434,2018-10-14 22:13:16
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Loudon,50 to 85 percent,Cell,1,0.5956,0.5695,0.4219,0.6039,2018-10-14 22:14:19
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.965,0.7655,0.4313,0.7553,2018-10-14 22:14:19
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.9282,1.0062,0.6333,0.9962,2018-10-14 22:16:34
Rep,35 to 49,Bachelors' degree,Hispanic,Female,White,Don't know,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Female,Not at all likely,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,Non-White,Fairfax/Prince William,50 to 85 percent,Landline,0.1111,0.7243,1.3037,1.0184,0.5799,2018-10-14 22:16:43
Dem,50 to 64,Graduate or Professional Degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,40 to 64,Postgraduate Degree,White,Ms. Wexton's District,85 percent or higher,Cell,0,0.965,0.7044,0.3639,0.6512,2018-10-14 22:17:10
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Don't know,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",18 to 39,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.965,0.787,0.4004,0.7765,2018-10-14 22:17:40
Rep,35 to 49,Bachelors' degree,Asian,Male,Asian,Disapp.,Dems. take House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,40 to 64,4-year College Grad.,Non-White,Ms. Wexton's District,50 to 85 percent,Cell,0.7778,0.6687,0.954,0.6341,0.8967,2018-10-14 22:21:43
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,West,85 percent or higher,Landline,1,0.9588,1.5527,0.9264,1.5185,2018-10-14 22:25:10
Dem,35 to 49,Bachelors' degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Female,Very likely,Democrat,Nonwhite,18 to 39,4-year College Grad.,White,Fairfax/Prince William,50 to 85 percent,Cell,1,0.8294,1.3335,0.9741,1.3053,2018-10-14 22:30:07
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Loudon,50 to 85 percent,Cell,1,0.5779,0.7348,0.5629,0.7834,2018-10-14 22:31:36
Rep,18 to 34,Some college or trade school,White,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,18 to 29,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,18 to 39,No 4-year College Degree,White,Ms. Wexton's District,Less than 50 percent,Landline,1,0.4898,1.0822,1.4977,1.1902,2018-10-14 22:33:59
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,West,50 to 85 percent,Landline,1,0.7928,1.2517,0.686,1.2655,2018-10-14 22:34:17
Rep,18 to 34,High school,Asian,Male,Asian,Disapp.,Don't know,Favorable,Favorable,18 to 29,High School Grad. or Less,Other,Male,Somewhat likely,Independent (No party),Nonwhite,18 to 39,No 4-year College Degree,Non-White,Fairfax/Prince William,Less than 50 percent,Landline,0.5556,0.3381,1.3866,2.9976,0.9254,2018-10-14 22:40:44
Rep,35 to 49,Bachelors' degree,Unknown,Male,Asian,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,4-year College Grad.,Unknown,Loudon,50 to 85 percent,Cell,0.6667,0.5368,0.9696,1.0375,0.9499,2018-10-14 22:43:09
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Don't know,Reps. keep House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Not very likely,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,50 to 85 percent,Landline,0.6667,0.5615,0.8632,0.704,0.5703,2018-10-14 22:43:53
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Ms. Wexton's District,50 to 85 percent,Landline,1,0.6135,1.0175,0.8703,1.0733,2018-10-14 22:59:43
Dem,35 to 49,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,High School Grad. or Less,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 39,No 4-year College Degree,White,Loudon,Less than 50 percent,Cell,1,0.3588,1.5152,3.5515,1.7751,2018-10-14 23:09:43
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Unknown,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,[DO NOT READ] Don't know/Refused,Republican,Female,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,65 and older,[DO NOT READ] Don't know/Refused,Unknown,West,85 percent or higher,Landline,0.8889,0.965,1.416,1.1143,1.3784,2018-10-14 23:25:39
Und,18 to 34,Graduate or Professional Degree,Other,Male,Asian,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Male,Very likely,Republican,Nonwhite,18 to 39,Postgraduate Degree,Non-White,Fairfax/Prince William,Less than 50 percent,Cell,0.8889,0.3559,0.845,1.3353,0.8641,2018-10-14 23:27:54
Dem,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Almost certain,Democrat,Nonwhite,65 and older,No 4-year College Degree,Non-White,Ms. Wexton's District,50 to 85 percent,Cell,1,0.7895,1.6486,1.0115,1.6679,2018-10-14 23:34:23
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,18 to 29,Some College Educ.,Other,Male,Not at all likely,Republican,"White, No 4-Year College Degree",18 to 39,No 4-year College Degree,White,Fairfax/Prince William,Less than 50 percent,Landline,0,0.234,1.4156,4.5094,0.3197,2018-10-14 23:35:17
Rep,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 39,4-year College Grad.,White,Fairfax/Prince William,50 to 85 percent,Cell,1,0.6117,1.2764,1.0918,1.3471,2018-10-14 23:36:56
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Postgraduate Degree,Other,Female,Somewhat likely,Republican,"White, 4-Year College Grads",18 to 39,Postgraduate Degree,White,Loudon,Less than 50 percent,Cell,0.6667,0.2835,0.9234,2.1073,0.6626,2018-10-14 23:57:41
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,West,85 percent or higher,Cell,1,0.8712,2.35,1.8155,2.3443,2018-10-15 00:08:10
Rep,18 to 34,High school,Hispanic,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 39,No 4-year College Degree,Non-White,Ms. Wexton's District,Less than 50 percent,Cell,1,0.2447,1.6042,5.1293,2.0451,2018-10-15 00:25:02
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.965,1.7389,1.1472,1.7016,2018-10-15 00:28:29
Rep,18 to 34,High school,White,Male,Black,Disapp.,Reps. keep House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Other,Male,Almost certain,Republican,Nonwhite,18 to 39,No 4-year College Degree,White,Loudon,Less than 50 percent,Landline,1,0.2022,1.205,4.2934,1.6057,2018-10-15 00:37:00
Dem,50 to 64,Bachelors' degree,Unknown,Male,Asian,Don't know,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Female,Almost certain,[DO NOT READ] Refused,Nonwhite,40 to 64,4-year College Grad.,Unknown,Ms. Wexton's District,Less than 50 percent,Cell,0.4444,0.4178,1.0922,1.9657,0.9853,2018-10-15 19:31:34
Dem,50 to 64,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,4-year College Grad.,Unknown,Loudon,85 percent or higher,Cell,1,0.965,0.6839,0.4141,0.6748,2018-10-15 19:34:25
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Loudon,Less than 50 percent,Cell,0.7778,0.4762,0.7468,0.8859,0.5961,2018-10-15 19:44:37
Rep,18 to 34,High school,Unknown,Male,Asian,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Other,Male,Very likely,Republican,Nonwhite,18 to 39,No 4-year College Degree,Unknown,Ms. Wexton's District,Less than 50 percent,Landline,1,0.2881,1.4017,3.9973,1.559,2018-10-15 19:56:59
Dem,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Ms. Wexton's District,85 percent or higher,Cell,1,0.954,1.2725,0.667,1.2565,2018-10-15 19:57:44
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Ms. Wexton's District,85 percent or higher,Cell,1,0.965,0.5602,0.2479,0.5527,2018-10-15 20:04:04
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.8615,1.0334,0.5432,1.0325,2018-10-15 20:06:28
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,West,85 percent or higher,Cell,1,0.9253,0.7327,0.3852,0.7257,2018-10-15 20:15:10
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.965,0.7655,0.4313,0.7553,2018-10-15 20:16:15
Dem,35 to 49,Graduate or Professional Degree,Other,Female,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,40 to 64,Postgraduate Degree,Non-White,Fairfax/Prince William,85 percent or higher,Landline,0.4444,0.965,0.7498,0.4144,0.7088,2018-10-15 22:19:48
Dem,65 and older,Graduate or Professional Degree,Other,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),Nonwhite,65 and older,Postgraduate Degree,Non-White,Fairfax/Prince William,85 percent or higher,Landline,1,0.8992,0.9684,0.5196,0.9622,2018-10-15 22:26:15
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.965,0.9387,0.5708,0.9262,2018-10-15 22:40:59
Und,35 to 49,Bachelors' degree,Asian,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,40 to 64,4-year College Grad.,Non-White,Ms. Wexton's District,50 to 85 percent,Landline,1,0.5691,0.954,0.745,1.0199,2018-10-15 22:52:54
Dem,35 to 49,Graduate or Professional Degree,Other,Female,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,Non-White,Fairfax/Prince William,50 to 85 percent,Cell,1,0.5112,1.0631,1.0904,1.1597,2018-10-16 00:36:27
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,40 to 64,Postgraduate Degree,Non-White,Loudon,85 percent or higher,Landline,1,0.8685,0.5441,0.2755,0.543,2018-10-16 00:38:33
Dem,50 to 64,Graduate or Professional Degree,Asian,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,40 to 64,Postgraduate Degree,Non-White,Ms. Wexton's District,85 percent or higher,Cell,1,0.8693,0.7079,0.3424,0.7064,2018-10-16 00:39:09
Dem,35 to 49,Graduate or Professional Degree,Black,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,40 to 64,Postgraduate Degree,Non-White,Ms. Wexton's District,Less than 50 percent,Cell,1,0.3576,0.8107,1.2888,0.9505,2018-10-16 00:40:30
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.965,0.7655,0.4313,0.7553,2018-10-16 00:41:51
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Loudon,85 percent or higher,Cell,1,0.9137,0.6985,0.4,0.6927,2018-10-16 00:43:12
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,18 to 29,Postgraduate Degree,Democratic,Male,[DO NOT READ] Don't know/Refused,Independent (No party),"White, 4-Year College Grads",18 to 39,Postgraduate Degree,White,Fairfax/Prince William,50 to 85 percent,Cell,1,0.5622,0.8068,0.6934,0.6831,2018-10-16 00:43:48
Rep,35 to 49,Graduate or Professional Degree,Asian,Male,Asian,Disapp.,Don't know,Don't know,Favorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,Non-White,Fairfax/Prince William,Less than 50 percent,Cell,1,0.3917,0.7007,0.9503,0.806,2018-10-16 00:47:02
Dem,50 to 64,Graduate or Professional Degree,Other,Male,Asian,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,Non-White,Loudon,Less than 50 percent,Cell,1,0.3316,0.5965,0.9237,0.7107,2018-10-16 00:47:15
Rep,65 and older,Bachelors' degree,Hispanic,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,Non-White,West,85 percent or higher,Landline,1,0.9556,1.4291,0.8131,1.411,2018-10-16 00:47:42
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Loudon,85 percent or higher,Cell,1,0.965,1.1062,0.5857,1.0824,2018-10-16 00:47:47
Rep,35 to 49,Graduate or Professional Degree,Unknown,Male,Black,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Republican,Nonwhite,40 to 64,Postgraduate Degree,Unknown,Loudon,Less than 50 percent,Landline,0.8889,0.2983,0.6553,1.3824,0.7612,2018-10-16 00:47:51
Rep,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,Other,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,White,Loudon,85 percent or higher,Cell,1,0.9597,0.5555,0.2595,0.5433,2018-10-16 00:48:23
Rep,35 to 49,Some college or trade school,Unknown,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,40 to 64,No 4-year College Degree,Unknown,Loudon,85 percent or higher,Cell,1,0.9605,1.2334,1.0502,1.2174,2018-10-16 00:50:29
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Loudon,85 percent or higher,Cell,1,0.8758,0.9115,0.6066,0.9087,2018-10-16 00:54:14
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Loudon,85 percent or higher,Landline,1,0.965,0.5555,0.2581,0.5512,2018-10-16 00:54:32
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 39,Postgraduate Degree,White,Fairfax/Prince William,50 to 85 percent,Landline,1,0.7156,1.3089,1.0352,1.3449,2018-10-16 00:54:59
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Don't know,Don't know,Favorable,30 to 44,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 39,No 4-year College Degree,White,West,50 to 85 percent,Cell,1,0.6571,1.5934,1.5902,1.5875,2018-10-16 01:05:34
Und,35 to 49,Bachelors' degree,Black,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Not at all likely,Democrat,"White, 4-Year College Grads",40 to 64,4-year College Grad.,Non-White,Fairfax/Prince William,85 percent or higher,Cell,0,0.8717,0.9195,0.6071,0.4996,2018-10-16 01:05:43
Und,[DO NOT READ] Refused,Graduate or Professional Degree,Asian,Male,Asian,Disapp.,Reps. keep House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,Non-White,Fairfax/Prince William,85 percent or higher,Cell,1,0.9255,0.5963,0.2944,0.5906,2018-10-16 01:05:52
Dem,50 to 64,Bachelors' degree,Black,Male,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Other,Male,Very likely,Democrat,Nonwhite,40 to 64,4-year College Grad.,Non-White,Fairfax/Prince William,Less than 50 percent,Cell,1,0.3218,0.8593,1.5305,0.9391,2018-10-16 01:08:16
