response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,18 to 34,Some college or trade school,Unknown,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,30 to 44,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,Unknown,Brookhaven,Less than 50 percent,Cell,1,0.4727,1.3016,2.1126,1.388,2018-10-08 20:52:35
Und,35 to 49,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Brookhaven,85 percent or higher,Cell,1,0.88,0.7236,0.4028,0.7432,2018-10-08 20:59:56
Und,[DO NOT READ] Refused,Some college or trade school,White,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9645,1.013,0.6572,1.0304,2018-10-08 21:02:02
Rep,65 and older,High school,Hispanic,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,65 and older,High School Grad. or Less,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,Non-White,Brookhaven,85 percent or higher,Landline,1,0.8924,1.3295,1.0261,1.3384,2018-10-08 21:02:20
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Don't know,Support,support,Reps. keep House,Favorable,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9114,0.7463,0.2895,0.7632,2018-10-08 21:16:17
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,30 to 44,Postgraduate Degree,Other,Male,Not at all likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Brookhaven,50 to 85 percent,Cell,0,0.5326,0.9012,0.7566,0.2904,2018-10-08 21:16:56
Rep,35 to 49,Some college or trade school,Unknown,Male,Hispanic,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,or as a member of another political party,Nonwhite,35 to 49,Unknown,Brookhaven,50 to 85 percent,Landline,1,0.8197,1.1745,0.8386,1.2182,2018-10-08 21:17:29
Dem,50 to 64,Some college or trade school,White,Male,White,Don't know,Approve,Don't know,oppose,Don't know,Don't know,Favorable,Don't know,disagree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,50 to 85 percent,Cell,1,0.6492,1.0927,0.886,1.1766,2018-10-08 21:17:38
Dem,50 to 64,Graduate or Professional Degree,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Brookhaven,85 percent or higher,Cell,1,0.951,0.7436,0.277,0.7572,2018-10-08 21:18:32
Dem,18 to 34,Bachelors' degree,White,Male,Black,Don't know,Don't know,Don't know,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,18 to 29,4-year College Grad.,Other,Male,Not very likely,Democrat,Nonwhite,18 to 34,White,Brookhaven,Less than 50 percent,Cell,0.4444,0.1191,0.9481,2.8535,0.4305,2018-10-08 21:19:17
Dem,65 and older,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9377,0.8369,0.2889,0.8532,2018-10-08 21:20:23
Rep,18 to 34,Some college or trade school,White,Female,White,Don't know,Disapp.,Check,Don't know,Reps. keep House,Don't know,Don't know,Don't know,agree,30 to 44,Some College Educ.,Other,Female,Very likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",18 to 34,White,Rest,85 percent or higher,Cell,0.7778,0.8833,1.1132,0.9413,1.0923,2018-10-08 21:21:23
Dem,65 and older,Some college or trade school,Other,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,Non-White,Rest,85 percent or higher,Landline,1,0.9597,0.9781,0.716,0.9952,2018-10-08 21:21:35
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Cell,1,0.9659,0.7328,0.3128,0.7453,2018-10-08 21:21:41
Dem,65 and older,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,White,Rest,85 percent or higher,Landline,1,0.9333,0.6761,0.3221,0.6897,2018-10-08 21:22:08
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9841,0.7612,0.4014,0.7738,2018-10-08 21:23:11
Dem,50 to 64,Graduate or Professional Degree,White,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,White,Brookhaven,Less than 50 percent,Cell,1,0.408,0.8158,0.9637,0.9593,2018-10-08 21:26:11
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Brookhaven,Less than 50 percent,Cell,1,0.2012,1.1876,3.7327,1.6333,2018-10-08 21:26:29
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Approve,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Other,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Brookhaven,85 percent or higher,Cell,0.7778,0.9198,0.67490000000000006,0.2778,0.666,2018-10-08 21:26:32
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9638,0.7487,0.3757,0.7617,2018-10-08 21:26:50
Rep,50 to 64,Bachelors' degree,Hispanic,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Non-White,Rest,85 percent or higher,Cell,1,0.9334,0.7313,0.3531,0.746,2018-10-08 21:26:56
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Not at all likely,or as a member of another political party,"White, 4-Year College Grads",35 to 49,White,Brookhaven,Less than 50 percent,Landline,0,0.4966,0.7828,0.8414,0.2415,2018-10-08 21:34:09
Rep,50 to 64,Graduate or Professional Degree,White,Female,Hispanic,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,White,Brookhaven,85 percent or higher,Cell,1,0.9643,0.7418,0.3171,0.7546,2018-10-08 21:35:30
Rep,35 to 49,Graduate or Professional Degree,Unknown,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Brookhaven,85 percent or higher,Cell,0.6667,0.9104,0.7473,0.376,0.6886,2018-10-08 21:37:40
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,Less than 50 percent,Landline,1,0.4856,0.9806,1.1787,1.1136,2018-10-08 21:43:27
Und,35 to 49,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Don't know,Do not believe,agree,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Brookhaven,85 percent or higher,Cell,1,0.8857,1.0162,0.7905,1.0429,2018-10-08 21:44:16
Dem,65 and older,High school,White,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Republican,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Cell,1,0.8666,1.4886,1.0692,1.4995,2018-10-08 21:45:19
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Brookhaven,85 percent or higher,Cell,1,0.9842,0.8087,0.4702,0.822,2018-10-08 21:46:23
Rep,50 to 64,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,Brookhaven,50 to 85 percent,Cell,1,0.6824,0.9186,0.4553,0.9807,2018-10-08 21:47:17
Dem,35 to 49,Bachelors' degree,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Rest,85 percent or higher,Landline,1,0.8526,0.8007,0.3906,0.807,2018-10-08 21:47:35
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9511,0.8745,0.5278,0.8905,2018-10-08 21:47:44
Rep,50 to 64,High school,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,High School Grad. or Less,Republican,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,50 to 85 percent,Cell,0.7778,0.6595,1.6071,1.4769,1.3785,2018-10-08 21:49:23
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.641,0.718,0.4519,0.7392,2018-10-08 21:50:35
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9393,0.9671,0.5519,0.9858,2018-10-08 21:54:38
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,White,Don't know,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Not at all likely,or as a member of another political party,"White, 4-Year College Grads",50 to 64,White,Brookhaven,50 to 85 percent,Cell,1,0.6127,0.7781,0.4753,0.5749,2018-10-08 21:54:56
Dem,65 and older,Grade school,Unknown,Female,Other,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,Unknown,Rest,85 percent or higher,Landline,1,0.9753,1.3518,0.9324,1.3744,2018-10-08 21:55:14
Rep,50 to 64,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Don't know,agree,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,Less than 50 percent,Cell,1,0.4991,1.5079,2.0188,1.7035,2018-10-08 21:58:50
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9111,0.6644,0.2978,0.6795,2018-10-08 21:59:44
Dem,[DO NOT READ] Refused,Bachelors' degree,Unknown,Male,[DO NOT READ] Don't know/Refused,oppose,Don't know,Check,support,Dems. take House,Don't know,Unfavorable,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,Unknown,Rest,50 to 85 percent,Cell,0.6667,0.6605,0.7833,0.3461,0.6417,2018-10-08 22:00:02
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.9737,0.665,0.283,0.6761,2018-10-08 22:02:19
Rep,35 to 49,High school,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,85 percent or higher,Cell,1,0.969,1.3318,1.278,1.3544,2018-10-08 22:02:28
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,disagree,30 to 44,4-year College Grad.,Other,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.8933,0.7267,0.3617,0.7316,2018-10-08 22:03:40
Rep,65 and older,High school,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.8572,1.4886,1.081,1.5342,2018-10-08 22:03:49
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Other,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9285,0.8745,0.5407,0.8926,2018-10-08 22:05:37
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9359,0.6227,0.2716,0.635,2018-10-08 22:07:29
Rep,65 and older,High school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,disagree,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Cell,1,0.9005,1.3953,0.9637,1.4045,2018-10-08 22:10:16
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Check,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Brookhaven,50 to 85 percent,Cell,1,0.6158,0.8639,0.6249,0.9388,2018-10-08 22:14:28
Dem,50 to 64,Bachelors' degree,White,Male,White,oppose,Don't know,Check,oppose,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9348,0.6778,0.2491,0.6913,2018-10-08 22:15:53
Rep,[DO NOT READ] Refused,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Dems. take House,Don't know,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Male,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,0.7778,0.9223,0.901,0.6102,0.8895,2018-10-08 22:16:02
Dem,65 and older,Some college or trade school,White,Female,White,support,Don't know,Don't know,oppose,Dems. take House,Don't know,Favorable,Do not believe,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.7685,1.1336,0.8387,1.1872,2018-10-08 22:16:29
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.6838,0.7659,0.4523,0.7838,2018-10-08 22:16:29
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Favorable,Believe,agree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.8971,0.6886,0.2926,0.7056,2018-10-08 22:16:38
Dem,50 to 64,Bachelors' degree,White,Female,White,Don't know,Approve,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Female,Not at all likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Cell,0.1111,0.727,0.8476,0.4252,0.3903,2018-10-08 22:18:08
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.8908,0.7542,0.3744,0.7734,2018-10-08 22:18:35
Rep,65 and older,Graduate or Professional Degree,White,Male,Other,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9556,0.7207,0.2899,0.7336,2018-10-08 22:18:53
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,support,Don't know,Favorable,Favorable,Don't know,agree,65 and older,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,50 to 85 percent,Cell,0.6667,0.7459,1.0994,0.6654,1.0384,2018-10-08 22:22:20
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,oppose,Disapp.,Check,Don't know,Don't know,Don't know,Unfavorable,Believe,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9234,1.0978,0.6901,1.1211,2018-10-08 22:23:14
Rep,35 to 49,High school,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,Less than 50 percent,Cell,0.8889,0.3847,1.6657,4.0726,1.7407,2018-10-08 22:28:29
Rep,50 to 64,Graduate or Professional Degree,White,Female,Hispanic,support,Approve,Support,support,Reps. keep House,Don't know,Unfavorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,White,Rest,50 to 85 percent,Cell,1,0.8354,0.7659,0.3702,0.7923,2018-10-08 22:29:23
Rep,35 to 49,Some college or trade school,White,Female,White,Don't know,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Do not believe,agree,30 to 44,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,50 to 85 percent,Cell,1,0.7096,1.2709,1.3096,1.2963,2018-10-08 22:32:10
Dem,50 to 64,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Don't know,agree,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.9403,1.4361,1.0189,1.4639,2018-10-08 22:33:31
Rep,65 and older,High school,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,Less than 50 percent,Cell,1,0.4359,1.3927,2.3348,1.6158,2018-10-08 22:36:58
Rep,35 to 49,High school,White,Male,White,oppose,Don't know,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Brookhaven,Less than 50 percent,Cell,1,0.3568,1.5613,4.1123,1.7316,2018-10-08 22:38:55
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9353,1.0121,0.585,1.0191,2018-10-08 22:38:55
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Brookhaven,85 percent or higher,Cell,1,0.898,0.8802,0.4721,0.9017,2018-10-08 22:39:31
Und,50 to 64,High school,Other,Male,Asian,support,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,High School Grad. or Less,Republican,Male,[DO NOT READ] Don't know/Refused,Democrat,Nonwhite,50 to 64,Non-White,Brookhaven,Less than 50 percent,Cell,0.6667,0.4215,1.4295,2.9677,0.9956,2018-10-08 22:41:37
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,4-year College Grad.,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.9967,0.7359,0.2763,0.7477,2018-10-08 22:42:13
Rep,50 to 64,Some college or trade school,Hispanic,Male,White,support,Approve,Don't know,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,Non-White,Brookhaven,50 to 85 percent,Landline,1,0.5505,1.0412,1.1022,1.0897,2018-10-08 22:42:13
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Brookhaven,50 to 85 percent,Landline,1,0.7039,0.9081,0.5258,0.9645,2018-10-08 22:45:40
Rep,65 and older,Some college or trade school,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,Unknown,Brookhaven,85 percent or higher,Landline,1,0.9106,1.1151,0.6194,1.1224,2018-10-08 22:53:37
Rep,35 to 49,High school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,30 to 44,High School Grad. or Less,Republican,Male,Not at all likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,50 to 85 percent,Cell,0.4444,0.5843,1.6152,2.1662,0.8107,2018-10-08 22:56:28
Und,18 to 34,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Brookhaven,50 to 85 percent,Cell,1,0.5179,0.9012,0.778,1.0109,2018-10-08 22:56:46
Dem,35 to 49,Some college or trade school,Unknown,Female,White,oppose,Disapp.,Don't know,support,Dems. take House,Don't know,Favorable,Don't know,agree,30 to 44,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,Unknown,Rest,Less than 50 percent,Landline,1,0.2283,1.1706,4.5326,1.3956,2018-10-08 23:07:01
Und,18 to 34,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Don't know,agree,30 to 44,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,Less than 50 percent,Cell,1,0.4251,0.9013,1.1226,0.9748,2018-10-08 23:09:34
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Don't know,Check,oppose,Dems. take House,Don't know,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Republican,Male,Not at all likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Landline,0.4444,0.8316,0.7814,0.3191,0.5202,2018-10-08 23:09:52
Dem,35 to 49,[DO NOT READ] Refused,White,Male,White,support,Approve,Support,support,Reps. keep House,Favorable,Unfavorable,Do not believe,agree,30 to 44,[DO NOT READ] Don't know/Refused,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,Less than 50 percent,Cell,1,0.3846,0.9977,1.2763,1.1875,2018-10-08 23:11:13
Dem,65 and older,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,65 and older,White,Rest,85 percent or higher,Landline,1,0.9905,0.7359,0.278,0.7482,2018-10-08 23:14:22
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Brookhaven,85 percent or higher,Cell,1,0.8952,0.9478,0.5638,0.9714,2018-10-08 23:15:43
