response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_hisp,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,[DO NOT READ] Refused,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.7604,1,0.6382,0.9847,2018-10-18 23:28:59
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Hispanic,Rest,50 to 85 percent,Cell,1,0.8315,0.543,0.2168,0.5456,2018-10-18 23:30:20
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,Rest,Less than 50 percent,Cell,1,0.4402,0.8579,0.8032,0.9642,2018-10-18 23:32:00
Rep,65 and older,Bachelors' degree,White,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Republican,Nonwhite,65 and older,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,0.7775,0.4104,0.772,2018-10-18 23:32:53
Dem,35 to 49,Some college or trade school,Black,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,Other Non-White,Miami/Coral Gables,Less than 50 percent,Cell,1,0.4791,1.0082,1.1335,1.1143,2018-10-18 23:33:11
Und,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.965,2.6409,1.7352,2.6222,2018-10-18 23:33:11
3,65 and older,Bachelors' degree,White,Female,Hispanic,Don't know,Reps. keep House,Unfavorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,65 and older,White,Miami/Coral Gables,85 percent or higher,Landline,1,0.965,0.868,0.4697,0.857,2018-10-18 23:35:37
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Don't know,Favorable,Don't know,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.7095,0.7248,0.44,0.7462,2018-10-18 23:38:27
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Approve,Dems. take House,Unfavorable,Favorable,18 to 29,Postgraduate Degree,Republican,Male,Not at all likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,50 to 85 percent,Cell,0,0.5953,0.5753,0.3981,0.1948,2018-10-18 23:44:00
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.8277,0.7017,0.3369,0.7054,2018-10-18 23:44:18
Rep,65 and older,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,65 and older,Hispanic,Rest,85 percent or higher,Cell,1,0.8984,0.9761,0.3888,0.9706,2018-10-18 23:44:18
Rep,65 and older,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.5153,1.271,1.3132,1.4481,2018-10-18 23:48:21
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.965,0.6037,0.2526,0.5994,2018-10-18 23:51:21
Und,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Don't know,Don't know,Don't know,18 to 29,4-year College Grad.,Republican,Male,Already voted,Independent (No party),Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6526,0.9406,0.8642,1.0141,2018-10-18 23:54:12
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Very likely,Republican,Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6977,0.6332,0.5274,0.6278,2018-10-18 23:55:06
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.929,0.6739,0.2983,0.6585,2018-10-18 23:58:06
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Rest,50 to 85 percent,Cell,1,0.5681,0.9802,0.785,1.0491,2018-10-18 23:58:24
Rep,65 and older,Bachelors' degree,Hispanic,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Hispanic,Rest,85 percent or higher,Cell,1,0.8599,0.9761,0.4052,0.9761,2018-10-18 23:59:18
Rep,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.965,0.5738,0.2746,0.5666,2018-10-19 00:01:42
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Democratic,Female,[DO NOT READ] Don't know/Refused,Democrat,"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.8354,0.8544,0.4673,0.7685,2018-10-19 00:01:51
Dem,[DO NOT READ] Refused,Some college or trade school,Hispanic,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.9277,1.0047,0.3971,0.9954,2018-10-19 00:02:00
Rep,50 to 64,Bachelors' degree,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.9206,0.9142,0.4646,0.9156,2018-10-19 00:02:09
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",35 to 49,White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.5018,0.4982,0.5172,0.5713,2018-10-19 00:02:40
Rep,50 to 64,Graduate or Professional Degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Miami/Coral Gables,50 to 85 percent,Cell,1,0.797,0.4391,0.2689,0.4439,2018-10-19 00:02:58
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Female,Not at all likely,Republican,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,0,0.5987,0.5704,0.3927,0.194,2018-10-19 00:03:52
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.8437,0.5247,0.2835,0.5261,2018-10-19 00:05:22
Und,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Don't know,30 to 44,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6704,0.8056,0.5703,0.8373,2018-10-19 00:08:04
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.8024,0.4982,0.3314,0.5031,2018-10-19 00:09:25
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Postgraduate Degree,Other,Female,Very likely,Independent (No party),Nonwhite,35 to 49,Hispanic,Rest,50 to 85 percent,Cell,0.8889,0.7185,0.6612,0.3439,0.6389,2018-10-19 00:09:34
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.8213,0.52,0.3228,0.5234,2018-10-19 00:10:10
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.5901,1.8014,1.7175,1.9146,2018-10-19 00:10:55
Und,18 to 34,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,4-year College Grad.,Other,Female,Not very likely,Independent (No party),Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,Less than 50 percent,Cell,0.2222,0.3333,1.4601,2.7438,0.5812,2018-10-19 00:11:58
3,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Favorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Rest,Less than 50 percent,Cell,1,0.3188,1.6116,2.2835,1.9377,2018-10-19 00:13:01
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.5396,0.5704,0.4333,0.6163,2018-10-19 00:13:19
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.8862,2.485,2.2365,2.4284,2018-10-19 00:13:37
Und,35 to 49,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Reps. keep House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Male,Not at all likely,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,White,Miami/Coral Gables,50 to 85 percent,Cell,0.3333,0.6019,0.6701,0.4777,0.3045,2018-10-19 00:19:27
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.7866,0.52,0.3361,0.5109,2018-10-19 00:20:57
Und,18 to 34,Some college or trade school,White,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Other,Female,Almost certain,Democrat,Nonwhite,18 to 34,White,Miami/Coral Gables,Less than 50 percent,Cell,0.8889,0.4328,1.5164,1.9995,1.6487,2018-10-19 00:22:45
Und,50 to 64,Bachelors' degree,White,Female,Other,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,White,Rest,Less than 50 percent,Landline,1,0.4307,1.0314,0.9411,1.1643,2018-10-19 00:23:30
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Miami/Coral Gables,85 percent or higher,Landline,1,0.965,0.6341,0.3378,0.6261,2018-10-19 00:23:48
Dem,35 to 49,High school,White,Female,White,Don't know,Don't know,Don't know,Don't know,30 to 44,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,Miami/Coral Gables,50 to 85 percent,Cell,0.7778,0.5276,2.1796,3.5154,2.0601,2018-10-19 00:24:06
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.8025,0.7371,0.4667,0.7593,2018-10-19 00:27:06
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.8029,2.0563,1.7921,2.0176,2018-10-19 00:27:42
Rep,65 and older,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.8207,0.9118,0.5781,0.9178,2018-10-19 00:30:42
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.9463,0.568,0.3013,0.5554,2018-10-19 00:31:09
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Already voted,Republican,Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.9027,0.6491,0.4519,0.6527,2018-10-19 00:32:03
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.9641,1.0741,0.6563,1.0516,2018-10-19 00:35:39
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6089,0.52,0.428,0.5224,2018-10-19 00:38:03
Rep,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,Nonwhite,50 to 64,Hispanic,Rest,Less than 50 percent,Cell,1,0.1742,1.5756,4.9637,2.3989,2018-10-19 00:48:13
Rep,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,1.0741,0.6557,1.0605,2018-10-19 00:48:22
Und,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.9073,1.0225,0.5145,1.0155,2018-10-19 00:48:58
Rep,65 and older,Some college or trade school,Hispanic,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.7479,1.1385,0.7935,1.1623000000000001,2018-10-19 00:50:46
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Republican,Nonwhite,50 to 64,Hispanic,Rest,50 to 85 percent,Cell,1,0.6581,0.9974,0.639,1.0732,2018-10-19 00:50:55
Rep,35 to 49,Bachelors' degree,Other,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,Other Non-White,Miami/Coral Gables,85 percent or higher,Cell,1,0.8591,0.5333,0.3487,0.5416,2018-10-19 00:51:40
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6754,0.52,0.3879,0.5398,2018-10-19 00:54:40
Rep,[DO NOT READ] Refused,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),Nonwhite,65 and older,Hispanic,Rest,85 percent or higher,Cell,1,0.8975,0.7672,0.3743,0.763,2018-10-19 00:54:49
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Don't know,65 and older,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,Unknown,Miami/Coral Gables,85 percent or higher,Cell,1,0.9323,0.4892,0.2632,0.478,2018-10-19 01:00:31
3,65 and older,High school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,Nonwhite,65 and older,Hispanic,Rest,50 to 85 percent,Cell,0.6667,0.8123,2.6272,1.9973,2.4307,2018-10-19 01:07:33
Und,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Dems. take House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Somewhat likely,Democrat,Nonwhite,50 to 64,Hispanic,Rest,50 to 85 percent,Cell,0.7778,0.5613,0.9974,0.7456,0.8106,2018-10-19 01:10:06
Rep,35 to 49,Bachelors' degree,Other,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Other Non-White,Miami/Coral Gables,85 percent or higher,Cell,1,0.8917,0.5333,0.3368,0.5308,2018-10-19 01:10:06
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.965,0.5665,0.2593,0.5594,2018-10-19 01:12:21
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,Rest,50 to 85 percent,Cell,1,0.5913,1.1758,0.8836,1.2492,2018-10-19 01:13:51
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.8582,0.6284,0.4197,0.6286,2018-10-19 01:14:09
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.8746,0.8189,0.4261,0.8171,2018-10-19 01:16:51
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest,Less than 50 percent,Cell,1,0.3642,1.2619,1.8917,1.4747,2018-10-19 01:18:30
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,[DO NOT READ] Refused,Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.9362,0.5983,0.2882,0.5922,2018-10-19 01:24:30
Dem,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Independent (No party),Nonwhite,18 to 34,Hispanic,Rest,50 to 85 percent,Cell,1,0.7354,1.2481,0.8178,1.2776,2018-10-19 01:27:30
Und,[DO NOT READ] Refused,Graduate or Professional Degree,Black,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Somewhat likely,Republican,[DO NOT READ] Don't know/Refused,50 to 64,Other Non-White,Miami/Coral Gables,Less than 50 percent,Cell,0.6667,0.3031,0.5212,0.9572,0.3754,2018-10-19 01:30:12
Rep,18 to 34,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Very likely,Republican,Nonwhite,18 to 34,Hispanic,Rest,50 to 85 percent,Cell,1,0.5866,0.6916,0.5337,0.6976,2018-10-19 01:35:22
Dem,35 to 49,High school,Hispanic,Male,Hispanic,Approve,Dems. take House,Favorable,Don't know,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Democrat,Nonwhite,35 to 49,Hispanic,Rest,85 percent or higher,Cell,0.8889,0.8727,2.4217,2.1142,2.3926,2018-10-19 01:37:55
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest,50 to 85 percent,Landline,1,0.8469,0.5526,0.2676,0.5538,2018-10-19 01:41:04
Rep,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Independent (No party),Nonwhite,65 and older,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,1.303,0.7806,1.2937,2018-10-19 01:44:31
Und,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Female,Almost certain,Republican,Nonwhite,18 to 34,Hispanic,Rest,Less than 50 percent,Cell,1,0.3296,1.9375,2.9528,2.3128,2018-10-19 21:53:55
Dem,18 to 34,High school,Hispanic,Male,Hispanic,Approve,Dems. take House,Favorable,Don't know,18 to 29,High School Grad. or Less,Other,Male,Very likely,Democrat,Nonwhite,18 to 34,Hispanic,Rest,Less than 50 percent,Cell,0.7778,0.166,3.7684,10.84,3.9552,2018-10-19 22:00:58
Und,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Democratic,Male,Somewhat likely,Democrat,Nonwhite,35 to 49,Hispanic,Rest,50 to 85 percent,Cell,1,0.6071,0.9201,0.7348,0.8268,2018-10-19 22:03:08
Rep,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Unfavorable,18 to 29,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,18 to 34,Hispanic,Rest,Less than 50 percent,Cell,1,0.2036,1.7662,5.3065,2.3512,2018-10-19 22:04:38
Rep,35 to 49,Some college or trade school,Asian,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Other Non-White,Miami/Coral Gables,Less than 50 percent,Cell,1,0.2966,0.9706,2.1984,1.1856,2018-10-19 22:06:17
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6977,0.7937,0.6168,0.843,2018-10-19 22:14:14
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.7713,0.52,0.3423,0.5283,2018-10-19 22:22:00
Dem,65 and older,High school,Black,Male,Black,Disapp.,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Male,[DO NOT READ] Don't know/Refused,Democrat,Nonwhite,65 and older,Other Non-White,Miami/Coral Gables,85 percent or higher,Landline,0.4444,0.8828,1.698,1.4197,1.3606,2018-10-19 22:23:12
Rep,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest,50 to 85 percent,Cell,1,0.699,1.1135,0.6917,1.1492,2018-10-19 22:28:09
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Postgraduate Degree,Democratic,Male,Already voted,Democrat,Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.7934,0.599,0.4415,0.6185,2018-10-19 22:31:45
Dem,18 to 34,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,or as a member of another political party,Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.8037,0.6394,0.3671,0.6456,2018-10-19 22:38:24
Und,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Don't know,18 to 29,Some College Educ.,Other,Male,Not very likely,Independent (No party),Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,Less than 50 percent,Cell,0.2222,0.3056,1.633,3.2779,0.6363,2018-10-19 22:46:12
