response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_hisp,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,65 and older,Some college or trade school,Black,Male,Other,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,Other Non-White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.8931,0.5046,0.2348,0.487,2018-10-27 23:16:52
Dem,35 to 49,Graduate or Professional Degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,Other Non-White,Santa Clarita,85 percent or higher,Cell,1,0.9076,0.5472,0.2854,0.5367,2018-10-27 23:20:06
Dem,35 to 49,Bachelors' degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,Other Non-White,Santa Clarita,85 percent or higher,Cell,1,0.9313,0.7847,0.393,0.7675,2018-10-27 23:22:30
Und,65 and older,Bachelors' degree,Hispanic,Male,Asian,Don't know,Reps. keep House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Already voted,Democrat,Nonwhite,65 and older,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9409,0.5589,0.1846,0.5506,2018-10-27 23:25:21
Rep,50 to 64,Some college or trade school,Hispanic,Female,Asian,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,Nonwhite,50 to 64,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9169,0.6787,0.3309,0.6549,2018-10-27 23:25:30
Rep,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Independent (No party),Nonwhite,50 to 64,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,1,0.8915,0.6787,0.3404,0.6756,2018-10-27 23:25:39
Dem,50 to 64,Some college or trade school,Other,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Very likely,Democrat,Nonwhite,50 to 64,Other Non-White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.97,0.7894,0.4141,0.7639,2018-10-27 23:25:48
Und,50 to 64,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Other Non-White,Santa Clarita,85 percent or higher,Cell,1,0.905,0.8121,0.5814,0.7969,2018-10-27 23:27:18
Dem,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Already voted,Independent (No party),Nonwhite,50 to 64,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9507,0.6107,0.3141,0.6004,2018-10-28 20:36:38
Rep,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Don't know,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Already voted,Independent (No party),Nonwhite,35 to 49,Hispanic,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7223,0.6942,0.4066,0.7226,2018-10-28 20:36:47
Rep,50 to 64,Bachelors' degree,Other,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,Other Non-White,Santa Clarita,85 percent or higher,Cell,1,0.9476,0.8237,0.459,0.8104,2018-10-28 20:41:44
Rep,50 to 64,Some college or trade school,Asian,Female,Asian,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Not at all likely,Republican,Nonwhite,50 to 64,Other Non-White,Santa Clarita,Less than 50 percent,Cell,0.2222,0.2862,1.4113,2.9708,0.42,2018-10-28 20:45:20
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,Nonwhite,50 to 64,Hispanic,Santa Clarita,85 percent or higher,Cell,1,0.9568,1.1194,0.4813,1.0818,2018-10-28 20:58:32
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7053,1.3617,1.0991,1.3322,2018-10-28 21:01:56
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,Ventura/Simi Valley,85 percent or higher,Landline,1,0.8638,0.6064,0.227,0.6076,2018-10-28 21:03:35
Rep,50 to 64,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.97,0.9637,0.4058,0.9395,2018-10-28 21:04:02
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,Some College Educ.,Democratic,Female,Already voted,or as a member of another political party,"White, No 4-Year College Degree",18 to 34,White,Ventura/Simi Valley,50 to 85 percent,Cell,1,0.5091,1.3856,1.5965,1.5638,2018-10-28 21:05:32
Und,35 to 49,High school,Hispanic,Female,Hispanic,Disapp.,Don't know,Don't know,Don't know,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,Hispanic,Santa Clarita,85 percent or higher,Landline,1,0.9526,1.9745,1.1226,1.9273,2018-10-28 21:05:32
Dem,35 to 49,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Already voted,Democrat,Nonwhite,35 to 49,White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.213,0.7194,2.0201,1.0218,2018-10-28 21:11:59
Dem,65 and older,Bachelors' degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,White,Lancaster/Palmdale,85 percent or higher,Landline,1,0.9668,0.6304,0.2173,0.6147,2018-10-28 21:12:08
Rep,35 to 49,Bachelors' degree,White,Male,Hispanic,Don't know,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.2621,0.6517,1.3053,0.8083,2018-10-28 21:12:17
Dem,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Not very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Santa Clarita,85 percent or higher,Cell,0.6667,0.9512,1.1374,0.6971,0.9979,2018-10-28 21:12:44
Dem,65 and older,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,White,Lancaster/Palmdale,85 percent or higher,Landline,1,0.9686,0.6215,0.2625,0.6091,2018-10-28 21:14:14
Dem,65 and older,Some college or trade school,White,Male,Black,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,White,Santa Clarita,Less than 50 percent,Landline,1,0.4078,1.4112,1.7509,1.591,2018-10-28 21:14:41
Rep,50 to 64,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Somewhat likely,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,Santa Clarita,50 to 85 percent,Cell,0.7778,0.7719,1.4402,1.0211,1.2247,2018-10-28 21:16:29
Dem,50 to 64,Graduate or Professional Degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,Nonwhite,50 to 64,White,Santa Clarita,85 percent or higher,Landline,1,0.9103,0.9009,0.4431,0.8931,2018-10-28 21:21:20
Rep,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,Santa Clarita,50 to 85 percent,Cell,1,0.8288,1.1875,0.6584,1.2001,2018-10-28 21:24:38
Dem,50 to 64,Graduate or Professional Degree,White,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,White,Santa Clarita,50 to 85 percent,Landline,1,0.7944,0.9308,0.5711,0.9298,2018-10-28 21:24:38
Rep,50 to 64,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Santa Clarita,85 percent or higher,Cell,1,0.8663,1.0001,0.7364,0.9868,2018-10-28 21:29:46
Rep,50 to 64,High school,White,Male,Black,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Already voted,Independent (No party),Nonwhite,50 to 64,White,Santa Clarita,50 to 85 percent,Cell,1,0.7406,2.3784,2.3358,2.4622,2018-10-28 21:30:22
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Landline,1,0.9175,0.9501,0.519,0.9168,2018-10-28 21:36:13
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Santa Clarita,85 percent or higher,Cell,1,0.9375,0.6018,0.3223,0.5933,2018-10-28 21:40:16
Dem,35 to 49,Graduate or Professional Degree,White,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,White,Santa Clarita,85 percent or higher,Landline,1,0.9184,0.6018,0.329,0.5895,2018-10-28 21:42:13
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Postgraduate Degree,Other,Female,Very likely,or as a member of another political party,"White, 4-Year College Grads",18 to 34,White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.4308,0.5785,0.9537,0.5988,2018-10-28 21:54:43
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest of LA County,85 percent or higher,Cell,1,0.9092,1.0247,0.5804,1.0049,2018-10-28 21:55:37
Rep,65 and older,Some college or trade school,White,Female,Other,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,Some College Educ.,Other,Female,Not at all likely,Independent (No party),Nonwhite,65 and older,White,Lancaster/Palmdale,Less than 50 percent,Cell,0,0.3404,0.775,1.0988,0.1926,2018-10-28 21:58:19
Dem,50 to 64,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Already voted,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,Santa Clarita,85 percent or higher,Cell,1,0.97,1.1536,0.565,1.1304,2018-10-28 22:04:28
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Santa Clarita,50 to 85 percent,Cell,1,0.6571,1.1356,0.7895,1.1697,2018-10-28 22:10:37
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9556,1.053,0.6999,1.0175,2018-10-28 22:21:51
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Other,Female,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,Rest of LA County,Less than 50 percent,Cell,0.7778,0.3561,1.3435,3.6225,1.2842,2018-10-28 22:23:03
Rep,35 to 49,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Unfavorable,Favorable,30 to 44,Some College Educ.,Democratic,Female,Already voted,Independent (No party),Nonwhite,35 to 49,White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.0746,0.8182,2.9818,1.571,2018-10-28 22:31:51
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Rest of LA County,Less than 50 percent,Cell,1,0.4691,1.3321,1.4157,1.4602,2018-10-28 22:32:36
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",65 and older,White,Ventura/Simi Valley,85 percent or higher,Landline,1,0.97,1.012,0.3035,0.9916,2018-10-28 22:32:36
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Lancaster/Palmdale,Less than 50 percent,Landline,1,0.4057,1.3649,2.8122,1.4244,2018-10-28 22:34:51
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Santa Clarita,85 percent or higher,Cell,1,0.97,0.9154,0.3825,0.8924,2018-10-28 22:37:33
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Ventura/Simi Valley,50 to 85 percent,Cell,1,0.785,1.2502,0.7373,1.2512,2018-10-28 22:40:06
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest of LA County,85 percent or higher,Cell,1,0.97,0.8001,0.4004,0.78,2018-10-28 22:44:47
Und,65 and older,Graduate or Professional Degree,Asian,Male,Asian,Don't know,Don't know,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,Other Non-White,Rest of LA County,85 percent or higher,Cell,1,0.97,0.5038,0.2186,0.4911,2018-10-28 22:46:53
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Ventura/Simi Valley,85 percent or higher,Landline,1,0.9634,0.975,0.3615,0.9509,2018-10-28 22:50:47
Rep,18 to 34,High school,White,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Republican,Male,Already voted,Republican,Nonwhite,18 to 34,White,Ventura/Simi Valley,50 to 85 percent,Cell,1,0.5547,2.1519,3.0753,2.3794,2018-10-28 22:51:32
Und,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.96,1.096,0.4261,1.0691,2018-10-28 23:03:09
Und,65 and older,High school,White,Male,White,Don't know,Don't know,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Male,Already voted,[DO NOT READ] Refused,"White, No 4-Year College Degree",65 and older,White,Lancaster/Palmdale,85 percent or higher,Landline,1,0.9679,0.9652,0.5512,0.9461,2018-10-28 23:04:48
Dem,50 to 64,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Already voted,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,Rest of LA County,Less than 50 percent,Cell,1,0.3308,1.389,2.9535,1.749,2018-10-28 23:07:39
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Lancaster/Palmdale,85 percent or higher,Cell,0.8889,0.955,0.5919,0.3558,0.5684,2018-10-28 23:12:45
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Santa Clarita,85 percent or higher,Cell,1,0.9668,1.1232,0.4905,1.0864,2018-10-28 23:13:30
Und,50 to 64,Some college or trade school,White,Female,White,Disapp.,Don't know,Unfavorable,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Landline,1,0.9286,1.0805,0.533,1.0572,2018-10-28 23:21:30
Dem,18 to 34,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,Unknown,Santa Clarita,Less than 50 percent,Cell,1,0.1875,1.108,3.9673,1.4855,2018-10-28 23:25:06
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.8629,0.9652,0.6183,0.9673,2018-10-28 23:28:06
Rep,35 to 49,Bachelors' degree,Unknown,Male,White,Don't know,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.4692,0.7675,0.719,0.8837,2018-10-28 23:28:51
Rep,65 and older,Some college or trade school,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,Nonwhite,65 and older,White,Santa Clarita,85 percent or higher,Cell,1,0.97,1.1232,0.4889,1.1005,2018-10-28 23:36:50
Dem,18 to 34,Some college or trade school,White,Male,Hispanic,Don't know,Reps. keep House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Already voted,Democrat,Nonwhite,18 to 34,White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.4795,0.8054,1.4649,0.9224,2018-10-28 23:37:17
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Santa Clarita,85 percent or higher,Cell,1,0.97,0.6739,0.3238,0.6521,2018-10-28 23:38:20
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,18 to 34,Hispanic,Santa Clarita,85 percent or higher,Cell,1,0.8617,1.2231,0.908,1.1814,2018-10-28 23:48:28
Dem,50 to 64,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,High School Grad. or Less,Democratic,Female,Already voted,Democrat,Nonwhite,50 to 64,Hispanic,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.8235,1.6515,1.0219,1.6712,2018-10-28 23:50:25
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,35 to 49,Hispanic,Santa Clarita,85 percent or higher,Cell,0,0.9597,0.6795,0.2812,0.6171,2018-10-28 23:52:40
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9517,1.1148,0.4569,1.0882,2018-10-28 23:52:49
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Already voted,or as a member of another political party,Nonwhite,18 to 34,Hispanic,Santa Clarita,50 to 85 percent,Cell,1,0.6562,1.6093,1.4493,1.7115,2018-10-28 23:57:37
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,18 to 34,Hispanic,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.17,0.8237,2.9335,1.1304,2018-10-28 23:59:43
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,Nonwhite,50 to 64,Hispanic,Santa Clarita,85 percent or higher,Cell,1,0.955,1.1036,0.5833,1.0664,2018-10-29 00:06:41
Dem,35 to 49,Graduate or Professional Degree,Other,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Republican,Male,Very likely,Republican,[DO NOT READ] Don't know/Refused,35 to 49,Other Non-White,Rest of LA County,85 percent or higher,Landline,1,0.9667,0.475,0.2523,0.4594,2018-10-29 01:08:45
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest of LA County,Less than 50 percent,Cell,1,0.3263,0.9502,2.3131,1.1228,2018-10-29 01:13:06
Rep,50 to 64,Grade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.84,1.2861,1.0791,1.2961,2018-10-29 01:13:24
Dem,18 to 34,Bachelors' degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Female,Almost certain,or as a member of another political party,Nonwhite,18 to 34,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.5504,0.7818,0.8378,0.8312,2018-10-29 01:17:11
Rep,65 and older,High school,Hispanic,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9239,0.9732,0.4961,0.9528,2018-10-29 01:27:14
Rep,35 to 49,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Very likely,Republican,Nonwhite,35 to 49,Hispanic,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7328,0.668,0.3919,0.6515,2018-10-29 01:28:35
Rep,35 to 49,Graduate or Professional Degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Rest of LA County,85 percent or higher,Cell,0.8889,0.934,0.6997,0.3121,0.6799,2018-10-29 01:29:20
Rep,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,18 to 29,Some College Educ.,Republican,Male,Very likely,Republican,Nonwhite,18 to 34,Hispanic,Santa Clarita,Less than 50 percent,Cell,0.8889,0.2422,1.4676,4.6477,1.5579,2018-10-29 01:42:56
Rep,65 and older,Some college or trade school,Asian,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Other Non-White,Santa Clarita,Less than 50 percent,Cell,1,0.4927,1.2735,1.2143,1.3827,2018-10-29 01:43:05
Rep,50 to 64,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Hispanic,Rest of LA County,85 percent or higher,Cell,1,0.9537,1.1147,0.5846,1.0879,2018-10-29 01:53:52
Und,65 and older,High school,Hispanic,Female,Asian,Disapp.,Dems. take House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,[DO NOT READ] Don't know/Refused,Republican,Nonwhite,65 and older,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,0.4444,0.9641,1.1068,0.4941,0.9768,2018-10-29 02:03:41
Dem,65 and older,High school,Unknown,Male,Other,Don't know,Dems. take House,Don't know,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Already voted,Democrat,Nonwhite,65 and older,Unknown,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9117,1.0389,0.5677,1.0296,2018-10-29 02:04:35
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,Rest of LA County,85 percent or higher,Cell,1,0.9235,0.8772,0.4758,0.8672,2018-10-29 02:05:20
Rep,65 and older,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Hispanic,Rest of LA County,85 percent or higher,Cell,1,0.9656,1.0059,0.4063,0.9809,2018-10-29 02:20:08
