response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,region,age_combinedb,educ3,file_race_hisp,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,Unknown,85 percent or higher,Cell,1,0.9415,1.2033,0.5643,1.1955,2018-10-24 02:44:53
Dem,18 to 34,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,Orange,18 to 34,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.8966,0.7095,0.657,0.703,2018-10-24 02:45:11
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.8921,0.9429,0.7581,0.9349,2018-10-24 02:45:20
Und,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Unfavorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Very likely,Independent (No party),Nonwhite,San Diego,18 to 34,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.8516,0.8647,0.8146,0.8428,2018-10-24 02:46:23
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Male,Already voted,or as a member of another political party,"White, 4-Year College Grads",San Diego,35 to 49,4-year College Grad.,White,50 to 85 percent,Cell,1,0.5829,1.7272,1.4072,1.904,2018-10-24 02:47:53
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,White,85 percent or higher,Cell,1,0.9637,1.285,0.6288,1.2641,2018-10-24 02:48:29
Rep,18 to 34,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",Orange,18 to 34,No 4-year College Degree,White,50 to 85 percent,Cell,0.7778,0.8162,0.7963,0.7263,0.7768,2018-10-24 02:48:38
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",Orange,65 and older,4-year College Grad.,White,85 percent or higher,Cell,1,0.97,0.7282,0.3867,0.716,2018-10-24 02:53:08
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,White,50 to 85 percent,Cell,1,0.684,1.3724,1.1813,1.4163,2018-10-24 02:53:08
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9593,0.9429,0.7053,0.9337,2018-10-24 02:53:26
Rep,65 and older,Some college or trade school,White,Female,White,Don't know,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",Orange,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.9598,0.7737,0.5985,0.7544,2018-10-24 02:53:35
Und,65 and older,Some college or trade school,White,Male,White,Don't know,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Cell,1,0.97,1.1587,0.9064,1.1452,2018-10-24 02:56:53
Dem,65 and older,Graduate or Professional Degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",Orange,65 and older,Postgraduate Degree,Other Non-White,85 percent or higher,Cell,1,0.9277,0.555,0.3405,0.5478,2018-10-24 02:59:17
Dem,50 to 64,Grade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Male,Not at all likely,Democrat,Nonwhite,San Diego,50 to 64,No 4-year College Degree,Hispanic,85 percent or higher,Cell,0,0.9153,1.6159,1.4899,0.9871,2018-10-24 03:02:55
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,50 to 85 percent,Cell,1,0.821,1.2673,1.0357,1.2945,2018-10-24 03:04:07
Und,65 and older,Grade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Somewhat likely,Democrat,Nonwhite,Orange,65 and older,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.9608,0.9157,0.8769,0.8743,2018-10-24 03:05:37
Dem,18 to 34,Graduate or Professional Degree,Unknown,Female,Hispanic,Don't know,Dems. take House,Favorable,Unfavorable,18 to 29,Postgraduate Degree,Other,Female,Already voted,[DO NOT READ] Refused,Nonwhite,San Diego,18 to 34,Postgraduate Degree,Unknown,50 to 85 percent,Cell,1,0.7565,0.4845,0.4066,0.5036,2018-10-24 03:05:55
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,18 to 29,Some College Educ.,Other,Male,Already voted,Republican,"White, No 4-Year College Degree",San Diego,18 to 34,No 4-year College Degree,White,50 to 85 percent,Cell,1,0.6915,0.9704,1.0093,1.0288,2018-10-24 03:11:55
Und,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",San Diego,65 and older,Postgraduate Degree,White,85 percent or higher,Landline,1,0.97,0.7775,0.4287,0.7646,2018-10-24 03:13:16
Dem,18 to 34,Bachelors' degree,White,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Male,Almost certain,[DO NOT READ] Refused,Nonwhite,San Diego,18 to 34,4-year College Grad.,White,50 to 85 percent,Cell,1,0.7252,0.9133,0.6278,0.9335,2018-10-24 03:16:51
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Don't know,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",San Diego,18 to 34,Postgraduate Degree,White,Less than 50 percent,Cell,0.6667,0.4156,0.8878,1.4767,0.8017,2018-10-24 03:18:03
Dem,18 to 34,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,18 to 29,High School Grad. or Less,Republican,Female,Very likely,Independent (No party),Nonwhite,San Diego,18 to 34,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,1,0.0755,1.222,7.1035,1.737,2018-10-24 03:18:30
Und,50 to 64,Bachelors' degree,Asian,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Male,Very likely,or as a member of another political party,[DO NOT READ] Don't know/Refused,San Diego,50 to 64,4-year College Grad.,Other Non-White,85 percent or higher,Cell,1,0.8667,1.0469,0.6259,1.0198,2018-10-24 03:19:06
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",San Diego,18 to 34,4-year College Grad.,White,50 to 85 percent,Cell,1,0.7909,0.9133,0.5759,0.9209,2018-10-24 03:21:57
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,White,50 to 85 percent,Cell,1,0.8389,1.4757,1.2588,1.4752,2018-10-24 03:22:06
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",Orange,18 to 34,No 4-year College Degree,White,50 to 85 percent,Cell,1,0.8125,0.6403,0.6597,0.643,2018-10-24 03:27:48
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,White,Less than 50 percent,Cell,1,0.3172,2.0361,5.2834,2.2234,2018-10-24 03:28:51
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",Orange,50 to 64,Postgraduate Degree,White,85 percent or higher,Cell,1,0.9525,0.7429,0.4599,0.7365,2018-10-24 03:30:17
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,White,85 percent or higher,Cell,1,0.97,1.0333,0.5649,1.0161,2018-10-24 03:30:53
Dem,18 to 34,Bachelors' degree,White,Male,White,Don't know,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",Orange,18 to 34,4-year College Grad.,White,Less than 50 percent,Cell,0.5556,0.2052,1.034,2.9781,0.6671,2018-10-24 03:32:59
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",Orange,50 to 64,Postgraduate Degree,White,85 percent or higher,Cell,1,0.9679,0.5974,0.4094,0.5875,2018-10-24 03:36:26
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9655,1.0979,0.87,1.08,2018-10-24 03:36:26
Und,35 to 49,Graduate or Professional Degree,Asian,Female,Asian,Don't know,Dems. take House,Don't know,Don't know,30 to 44,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,San Diego,35 to 49,Postgraduate Degree,Other Non-White,Less than 50 percent,Cell,1,0.4481,1.3843,1.8846,1.4375,2018-10-24 03:37:29
Dem,18 to 34,Bachelors' degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Already voted,Independent (No party),Nonwhite,San Diego,18 to 34,4-year College Grad.,White,85 percent or higher,Cell,1,0.8513,0.6795,0.426,0.6888,2018-10-24 03:37:38
Rep,65 and older,[DO NOT READ] Refused,White,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Other,Female,Very likely,Republican,"White, No 4-Year College Degree",Orange,65 and older,[DO NOT READ] Don't know/Refused,White,85 percent or higher,Cell,1,0.8796,0.5682,0.4555,0.5532,2018-10-24 03:38:50
Dem,35 to 49,Graduate or Professional Degree,Other,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Democrat,"White, 4-Year College Grads",San Diego,35 to 49,Postgraduate Degree,Other Non-White,50 to 85 percent,Cell,1,0.5353,1.0033,0.9936,1.0187,2018-10-24 03:40:47
Rep,65 and older,Some college or trade school,White,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9684,0.9429,0.6987,0.9273,2018-10-24 03:42:44
Rep,65 and older,Bachelors' degree,White,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Very likely,Independent (No party),Nonwhite,Orange,65 and older,4-year College Grad.,White,85 percent or higher,Cell,1,0.9549,0.7282,0.3928,0.7097,2018-10-24 03:43:29
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,50 to 85 percent,Cell,1,0.7017,1.2673,1.211,1.3023,2018-10-24 03:49:30
Dem,35 to 49,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Male,Somewhat likely,Democrat,Nonwhite,San Diego,35 to 49,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,0.5556,0.2092,2.8399,10,1.8333,2018-10-24 03:57:00
Dem,50 to 64,High school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Democrat,Nonwhite,San Diego,50 to 64,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.6521,1.6355,2.3814,1.7016,2018-10-24 03:58:12
Rep,50 to 64,Graduate or Professional Degree,White,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Independent (No party),Nonwhite,Orange,50 to 64,Postgraduate Degree,White,85 percent or higher,Cell,1,0.9534,0.5974,0.4156,0.5822,2018-10-24 04:00:40
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,18 to 34,No 4-year College Degree,White,85 percent or higher,Cell,1,0.8582,0.7306,0.5513,0.7281,2018-10-24 04:07:34
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",Orange,35 to 49,4-year College Grad.,White,Less than 50 percent,Cell,1,0.3703,1.5912,2.2947,1.846,2018-10-24 04:14:55
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9557,1.0979,0.8789,1.0879,2018-10-24 04:18:09
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,San Diego,35 to 49,Postgraduate Degree,Hispanic,50 to 85 percent,Cell,1,0.7862,1.0975,1.0057,1.1076,2018-10-24 04:19:57
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.8701,1.0979,0.9649,1.0694,2018-10-24 04:23:33
Rep,65 and older,Bachelors' degree,White,Male,White,Don't know,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",San Diego,65 and older,4-year College Grad.,White,85 percent or higher,Cell,1,0.97,1.1036,0.5034,1.0907,2018-10-25 03:02:39
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",Orange,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.9697,0.9622,0.6552,0.951,2018-10-25 03:07:36
Dem,35 to 49,Some college or trade school,Hispanic,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",Orange,35 to 49,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.9013,1.5626,1.3066,1.5658,2018-10-25 03:16:53
Dem,50 to 64,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,Unknown,50 to 85 percent,Landline,1,0.8291,1.0334,0.773,1.0348,2018-10-25 03:53:12
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.97,0.9429,0.6976,0.9272,2018-10-25 04:03:16
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,Some College Educ.,Other,Male,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",San Diego,18 to 34,No 4-year College Degree,White,85 percent or higher,Landline,0.8889,0.9144,0.8978,0.6723,0.8809,2018-10-25 04:06:43
Rep,65 and older,High school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,Unknown,85 percent or higher,Cell,1,0.97,0.8829,0.6117,0.8682,2018-10-25 04:08:40
Rep,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",Orange,65 and older,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9398,0.7737,0.6111,0.7535,2018-10-25 04:15:28
Dem,35 to 49,Some college or trade school,Other,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",Orange,35 to 49,No 4-year College Degree,Other Non-White,Less than 50 percent,Cell,1,0.3312,1.713,3.9039,2.0352,2018-10-25 04:34:44
Rep,50 to 64,High school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,Unknown,85 percent or higher,Cell,1,0.9545,1.2785,0.8534,1.2586,2018-10-25 04:40:17
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",Orange,50 to 64,No 4-year College Degree,White,Less than 50 percent,Cell,1,0.494,1.3276,3.0582,1.4532,2018-10-25 04:53:01
Rep,50 to 64,Bachelors' degree,White,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,Nonwhite,San Diego,50 to 64,4-year College Grad.,White,85 percent or higher,Cell,1,0.97,1.0333,0.5649,1.0086,2018-10-25 04:58:34
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.9213,0.9429,0.7342,0.9407,2018-10-25 05:00:30
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,Nonwhite,Orange,35 to 49,Postgraduate Degree,Hispanic,85 percent or higher,Cell,1,0.9618,1.0485,0.5785,1.0225,2018-10-25 05:02:00
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Dems. take House,Don't know,Favorable,30 to 44,[DO NOT READ] Don't know/Refused,Other,Male,Almost certain,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,Orange,35 to 49,[DO NOT READ] Don't know/Refused,White,50 to 85 percent,Cell,1,0.806,1.119,0.7871,1.1252,2018-10-25 05:02:09
Rep,50 to 64,Some college or trade school,White,Female,White,Don't know,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9625,1.0979,0.8726,1.0802,2018-10-25 05:03:12
Rep,18 to 34,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",San Diego,18 to 34,4-year College Grad.,Unknown,Less than 50 percent,Cell,1,0.1568,0.9602,3.0941,1.5009,2018-10-25 05:04:33
Und,18 to 34,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",San Diego,18 to 34,4-year College Grad.,Unknown,50 to 85 percent,Cell,0,0.5353,0.8654,0.6338,0.5456,2018-10-25 05:05:00
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",San Diego,18 to 34,Postgraduate Degree,White,50 to 85 percent,Landline,1,0.6217,0.5174,0.5631,0.5428,2018-10-25 05:06:48
Rep,65 and older,Some college or trade school,White,Male,Other,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Already voted,Independent (No party),Nonwhite,San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Cell,1,0.97,1.1587,0.9064,1.1452,2018-10-25 05:07:33
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",San Diego,18 to 34,4-year College Grad.,White,85 percent or higher,Cell,0.6667,0.949,0.8551,0.3603,0.814,2018-10-25 05:10:06
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,Postgraduate Degree,Hispanic,50 to 85 percent,Cell,1,0.7699,0.8721,1.0111,0.903,2018-10-25 05:14:09
Dem,18 to 34,Graduate or Professional Degree,White,Female,Black,Disapp.,Don't know,Favorable,Unfavorable,18 to 29,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,San Diego,18 to 34,Postgraduate Degree,White,50 to 85 percent,Cell,1,0.6901,0.6434,0.5614,0.6362,2018-10-25 05:15:30
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",Orange,65 and older,Postgraduate Degree,White,50 to 85 percent,Cell,1,0.592,0.6814,0.7934,0.7484,2018-10-25 05:17:00
Rep,35 to 49,Graduate or Professional Degree,Other,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",San Diego,35 to 49,Postgraduate Degree,Other Non-White,85 percent or higher,Cell,1,0.9405,0.7554,0.3845,0.7356,2018-10-25 05:19:24
Dem,50 to 64,Bachelors' degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",Orange,50 to 64,4-year College Grad.,Other Non-White,85 percent or higher,Cell,1,0.8908,0.859,0.5172,0.8519,2018-10-25 05:19:33
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9539,1.3492,1.1444,1.3374,2018-10-25 05:20:09
Dem,50 to 64,Bachelors' degree,Other,Female,Other,Disapp.,Dems. take House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Already voted,Democrat,Nonwhite,Orange,50 to 64,4-year College Grad.,Other Non-White,50 to 85 percent,Cell,1,0.5475,0.7466,0.8623,0.8353,2018-10-25 05:21:21
Dem,18 to 34,Some college or trade school,White,Male,White,Approve,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",San Diego,18 to 34,No 4-year College Degree,White,Less than 50 percent,Cell,0.7778,0.3777,1.3389,2.9324,1.0491,2018-10-25 05:21:21
Dem,50 to 64,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,Unknown,Less than 50 percent,Cell,1,0.4063,1.7732,2.7668,2.0179,2018-10-25 05:21:21
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",Orange,50 to 64,Postgraduate Degree,White,85 percent or higher,Cell,1,0.9697,0.7429,0.4518,0.7305,2018-10-25 05:21:57
Dem,50 to 64,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,Unknown,50 to 85 percent,Cell,1,0.7517,1.0334,0.8522,1.0756,2018-10-25 05:22:51
Rep,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Male,Almost certain,or as a member of another political party,Nonwhite,San Diego,18 to 34,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,0.8889,0.8278,1.1014,0.8988,1.0892,2018-10-25 05:25:33
Rep,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Don't know,18 to 29,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",San Diego,18 to 34,4-year College Grad.,White,50 to 85 percent,Cell,1,0.5787,0.9133,0.7856,0.9705,2018-10-25 05:28:24
Dem,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Democrat,Nonwhite,San Diego,50 to 64,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.8279,1.6551,1.5968,1.6152,2018-10-25 05:32:55
