response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Union,85 percent or higher,Landline,1,0.9697,0.6411,0.2441,0.6351,2018-10-03 23:36:09
Und,35 to 49,Bachelors' degree,Black,Female,Black,oppose,Disapp.,Don't know,support,Don't know,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Other,Female,Very likely,Independent (No party),Nonwhite,35 to 49,Black,Rest,Less than 50 percent,Cell,1,0.2725,0.6851,1.099,0.7722,2018-10-03 23:36:54
Und,50 to 64,High school,White,Female,White,support,Approve,Support,support,Reps. keep House,Favorable,Don't know,Do not believe,disagree,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,50 to 85 percent,Cell,1,0.7233,2.3883,2.0993,2.46,2018-10-03 23:41:15
Dem,50 to 64,Bachelors' degree,Black,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,50 to 64,Black,Mecklenburg,85 percent or higher,Cell,1,0.8818,0.8131,0.343,0.8132,2018-10-03 23:43:39
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Unfavorable,Don't know,agree,30 to 44,4-year College Grad.,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,1,0.8352,1.4918,0.7579,1.3842,2018-10-03 23:43:57
Rep,65 and older,High school,White,Male,Hispanic,support,Approve,Support,Don't know,Reps. keep House,Favorable,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Democratic,Male,Very likely,Republican,Nonwhite,65 and older,White,Union,50 to 85 percent,Landline,1,0.7728,2.21,1.7204,2.1814,2018-10-03 23:46:25
Und,50 to 64,Bachelors' degree,White,Male,White,oppose,Approve,Support,oppose,Don't know,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Male,Not at all likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,50 to 85 percent,Cell,0,0.5854,1.0324,0.7565,0.3463,2018-10-03 23:46:48
Dem,65 and older,Some college or trade school,White,Female,White,support,Approve,Don't know,support,Reps. keep House,Favorable,Unfavorable,Don't know,agree,65 and older,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Cell,1,0.8982,0.8878,0.4,0.886,2018-10-03 23:46:57
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Check,oppose,Reps. keep House,Favorable,Don't know,Don't know,agree,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Mecklenburg,Less than 50 percent,Cell,1,0.4286,1.0475,2.1492,1.1023,2018-10-03 23:47:10
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9855,0.9403,0.4524,0.9269,2018-10-03 23:50:19
Dem,50 to 64,High school,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Black,Mecklenburg,50 to 85 percent,Cell,1,0.7526,2.3029,2.0728,2.3569,2018-10-03 23:53:19
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Landline,1,0.9786,0.6512,0.2385,0.6448,2018-10-03 23:53:55
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",65 and older,White,Union,85 percent or higher,Cell,1,0.8895,0.7646,0.2476,0.7639,2018-10-03 23:54:40
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Landline,0.7778,0.9824,0.862,0.2907,0.8433,2018-10-03 23:55:07
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Don't know,disagree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Union,Less than 50 percent,Cell,1,0.35,0.5663,0.6909,0.6698,2018-10-03 23:55:16
Und,50 to 64,Some college or trade school,White,Female,[DO NOT READ] Don't know/Refused,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,Union,85 percent or higher,Landline,1,0.9717,0.9507,0.3964,0.9416,2018-10-03 23:55:25
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,50 to 85 percent,Landline,1,0.8282,0.8945,0.3872,0.9024,2018-10-03 23:57:13
Rep,65 and older,Bachelors' degree,Hispanic,Male,Hispanic,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,Other Non-White,Mecklenburg,50 to 85 percent,Landline,1,0.5681,1.0639,1.1582,1.1427,2018-10-03 23:57:49
Und,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Mecklenburg,85 percent or higher,Cell,0.6667,0.9275,1.0601,0.624,0.963,2018-10-03 23:58:43
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,Less than 50 percent,Cell,0.7778,0.354,0.8636,1.5186,0.8392,2018-10-03 23:59:55
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,Less than 50 percent,Cell,1,0.4909,0.7637,0.9361,0.7894,2018-10-04 00:01:54
Dem,50 to 64,Bachelors' degree,Other,Male,Asian,Don't know,Approve,Check,oppose,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Other Non-White,Mecklenburg,50 to 85 percent,Cell,1,0.6018,1.1132,1.4252,1.1832,2018-10-04 00:02:03
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,Rest,50 to 85 percent,Landline,1,0.8014,0.4766,0.181,0.4832,2018-10-04 00:02:21
Dem,[DO NOT READ] Refused,High school,Black,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Black,Union,Less than 50 percent,Landline,1,0.4571,1.688,3.3184,1.8896,2018-10-04 00:06:42
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Other,Female,Somewhat likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,Less than 50 percent,Cell,1,0.4602,0.8894,1.5237,0.7984,2018-10-04 00:06:51
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Union,50 to 85 percent,Landline,1,0.7716,0.811,0.3055,0.8268,2018-10-04 00:07:09
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,50 to 85 percent,Cell,1,0.748,1.0534,0.5509,1.0792,2018-10-04 00:07:27
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,85 percent or higher,Cell,1,0.9391,0.9507,0.409,0.9441,2018-10-04 00:11:30
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Don't know,Don't know,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Not very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,Less than 50 percent,Landline,0.8889,0.2297,0.6093,1.3336,0.4214,2018-10-04 00:14:12
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Don't know,oppose,Reps. keep House,Don't know,Don't know,Believe,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,50 to 85 percent,Cell,1,0.8149,1.0882,0.5872,1.0706,2018-10-04 00:16:52
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Union,Less than 50 percent,Cell,1,0.3824,0.7415,0.9218,0.8607,2018-10-04 00:17:01
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,50 to 85 percent,Cell,1,0.7873,1.0116,0.475,0.9973,2018-10-04 00:20:37
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,support,Disapp.,Check,oppose,Reps. keep House,Unfavorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.8775,0.7502,0.351,0.7508,2018-10-04 00:22:07
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9641,0.9821,0.4598,0.9732,2018-10-04 00:36:08
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Union,Less than 50 percent,Landline,1,0.2284,1.0712,2.3679,1.3932,2018-10-04 00:39:53
Rep,50 to 64,Bachelors' degree,White,Female,White,Don't know,Don't know,Don't know,Don't know,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,50 to 85 percent,Cell,0.6667,0.8199,1.0882,0.5839,1.0116,2018-10-04 00:41:50
Dem,35 to 49,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Union,Less than 50 percent,Cell,1,0.4648,1.0972,1.3402,1.2242,2018-10-04 00:47:49
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.976,0.913,0.358,0.9041,2018-10-04 00:49:28
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,30 to 44,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,1,0.7115,1.0592,0.4772,1.0521,2018-10-04 00:55:28
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Landline,0.7778,0.5416,1.4282,1.1547,1.3534,2018-10-04 00:58:01
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,50 to 85 percent,Cell,1,0.5893,1.0882,0.7988,1.161,2018-10-04 00:58:10
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,85 percent or higher,Cell,1,0.9556,0.9507,0.4025,0.9426,2018-10-04 00:59:22
Rep,50 to 64,Some college or trade school,White,Male,White,support,Don't know,Support,support,Reps. keep House,Favorable,Favorable,Don't know,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,50 to 85 percent,Cell,1,0.8153,0.9792,0.3993,0.9901,2018-10-04 01:00:52
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,85 percent or higher,Cell,1,0.8703,0.8838,0.3456,0.8855,2018-10-04 01:01:28
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,85 percent or higher,Cell,1,0.9789,0.8838,0.3111,0.8751,2018-10-04 01:06:12
Dem,65 and older,Graduate or Professional Degree,Other,Male,Other,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),Nonwhite,65 and older,Other Non-White,Mecklenburg,85 percent or higher,Cell,1,0.9676,0.7485,0.5303,0.7415,2018-10-04 01:06:39
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Mecklenburg,85 percent or higher,Landline,1,0.944,1.1301,0.7375,1.1216,2018-10-04 01:08:27
Dem,35 to 49,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Union,Less than 50 percent,Cell,1,0.4451,1.2582,2.1843,1.4159,2018-10-04 01:09:48
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,disagree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,Less than 50 percent,Cell,1,0.2637,0.8993,2.2536,1.1318,2018-10-04 01:10:42
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Don't know,oppose,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Union,50 to 85 percent,Cell,1,0.7368,1.075,0.6735,1.104,2018-10-04 01:11:45
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,50 to 85 percent,Landline,1,0.651,1.0116,0.5671,1.0604,2018-10-04 01:27:27
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,Postgraduate Degree,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,Less than 50 percent,Cell,0.7778,0.2888,0.7096,1.6348,0.5557,2018-10-04 01:27:36
Rep,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,Nonwhite,50 to 64,Other Non-White,Mecklenburg,50 to 85 percent,Cell,1,0.7428,1.323,1.6291,1.3096,2018-10-04 01:29:24
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Union,50 to 85 percent,Cell,1,0.7343,0.7136,0.3028,0.7071,2018-10-04 01:31:12
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9853,1.0023,0.5418,0.9925,2018-10-04 01:36:53
Dem,50 to 64,Some college or trade school,Black,Male,Other,oppose,Don't know,Check,oppose,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Democratic,Male,Somewhat likely,Democrat,Nonwhite,50 to 64,Black,Rest,85 percent or higher,Cell,1,0.9786,0.5903,0.1993,0.573,2018-10-04 19:53:23
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,1,0.8403,1.0592,0.4094,1.0663,2018-10-04 20:18:50
Dem,35 to 49,High school,White,Male,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Mecklenburg,85 percent or higher,Cell,1,0.9919,3.2651,2.706,3.2341,2018-10-04 20:34:54
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.882,0.913,0.3924,0.9131,2018-10-04 20:36:15
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Union,50 to 85 percent,Cell,1,0.744,0.8685,0.3355,0.8596,2018-10-04 20:40:27
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9441,1.004,0.4473,0.9965,2018-10-04 20:45:06
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Landline,1,0.9289,0.862,0.3055,0.8453,2018-10-04 20:49:52
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Check,support,Reps. keep House,Unfavorable,Favorable,Don't know,disagree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9304,1.0023,0.5717,0.9962,2018-10-04 20:53:19
Dem,50 to 64,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9475,0.9317,0.4406,0.9245,2018-10-04 20:53:55
Und,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Check,support,Don't know,Don't know,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Male,Not very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,50 to 85 percent,Cell,0.2222,0.8009,0.8685,0.3142,0.5446,2018-10-04 20:55:25
Und,50 to 64,Bachelors' degree,White,Male,White,support,Disapp.,Check,support,Reps. keep House,Favorable,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Republican,Male,Somewhat likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,Less than 50 percent,Landline,0.7778,0.41,0.8636,1.3159,0.6846,2018-10-04 21:03:23
Dem,50 to 64,Bachelors' degree,Black,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Black,Mecklenburg,85 percent or higher,Cell,1,0.9831,0.8131,0.3112,0.8051,2018-10-04 21:04:17
Rep,35 to 49,Graduate or Professional Degree,White,Male,Hispanic,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,or as a member of another political party,Nonwhite,35 to 49,White,Mecklenburg,50 to 85 percent,Cell,1,0.7971,1.0592,0.4297,1.0745,2018-10-04 21:24:56
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9865,0.6973,0.2513,0.6875,2018-10-04 21:44:12
Dem,50 to 64,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,50 to 64,Black,Union,Less than 50 percent,Landline,1,0.1277,0.8009,3.396,1.0347,2018-10-04 22:05:48
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9939,0.6942,0.2783,0.6877,2018-10-04 22:11:48
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9109,0.7839,0.2584,0.7809,2018-10-04 22:12:51
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,0.6667,0.6436,1.014,0.526,0.8042,2018-10-04 22:24:50
Dem,65 and older,High school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Don't know,Don't know,agree,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Union,50 to 85 percent,Landline,1,0.824,2.1655,1.3317,2.1293,2018-10-04 22:33:46
Rep,[DO NOT READ] Refused,Some college or trade school,Asian,Male,Asian,Don't know,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,Nonwhite,50 to 64,Other Non-White,Mecklenburg,Less than 50 percent,Cell,1,0.4868,1.0499,2.8728,1.0865,2018-10-04 22:37:40
Rep,35 to 49,High school,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,30 to 44,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Union,Less than 50 percent,Cell,0.7778,0.122,3.271,10.04,4.2389,2018-10-04 22:43:22
Dem,65 and older,Some college or trade school,Black,Female,Black,support,Approve,Check,oppose,Dems. take House,Unfavorable,Unfavorable,Don't know,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Black,Union,50 to 85 percent,Landline,1,0.6073,0.915,0.544,0.971,2018-10-04 22:46:31
Dem,18 to 34,High school,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,18 to 29,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,18 to 34,Black,Rest,50 to 85 percent,Cell,0.7778,0.7022,2.559,2.3355,2.5407,2018-10-04 22:49:13
Dem,35 to 49,Some college or trade school,White,Female,White,oppose,Disapp.,Don't know,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,Union,85 percent or higher,Landline,1,0.8619,1.3301,0.7015,1.3054,2018-10-04 22:59:43
