response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,Unknown,Shawnee,85 percent or higher,Cell,1,0.97,0.6522,0.3349,0.6529,2018-10-29 23:36:39
Dem,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Douglas,85 percent or higher,Cell,1,0.97,0.9778,0.563,0.9666,2018-10-29 23:37:15
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.6845,0.3762,0.6766,2018-10-29 23:38:00
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,50 to 85 percent,Cell,0.7778,0.7213,0.9077,0.6166,0.7761,2018-10-29 23:43:51
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,Less than 50 percent,Landline,1,0.1172,1.1442,6.4519,1.9705,2018-10-29 23:48:05
Dem,65 and older,Grade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Cell,1,0.878,0.8224,0.55,0.839,2018-10-29 23:50:20
Und,50 to 64,Some college or trade school,Unknown,Male,White,Don't know,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Not at all likely,Republican,"White, No 4-Year College Degree",White,50 to 64,Unknown,Rest,Less than 50 percent,Cell,0.2222,0.4089,1.0589,2.275,0.3614,2018-10-29 23:50:38
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Landline,1,0.97,0.7075,0.5509,0.7082,2018-10-29 23:55:08
Dem,35 to 49,High school,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,High School Grad. or Less,Other,Female,Not at all likely,Democrat,Nonwhite,Nonwhite,35 to 49,White,Douglas,Less than 50 percent,Cell,0.6667,0.3384,2.1694,5.4324,1.0574,2018-10-29 23:55:53
Dem,35 to 49,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Other,Female,Very likely,Democrat,Nonwhite,Nonwhite,35 to 49,Non-White,Rest,Less than 50 percent,Cell,1,0.4913,1.6071,4.2739,1.6702,2018-10-29 23:55:53
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,Disapp.,Don't know,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,[DO NOT READ] Refused,"White, 4-Year College Grads",White,50 to 64,White,Douglas,85 percent or higher,Cell,1,0.97,0.914,0.3942,0.9149,2018-10-29 23:56:11
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Cell,1,0.97,0.7069,0.2992,0.7041,2018-10-29 23:56:38
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Rest,50 to 85 percent,Landline,1,0.5806,1.0254,1.3158,1.1029,2018-10-29 23:59:29
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,0.6699,0.4374,0.6672,2018-10-30 00:00:23
Und,50 to 64,Some college or trade school,White,Female,White,Disapp.,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Somewhat likely,or as a member of another political party,"White, No 4-Year College Degree",White,50 to 64,White,Rest,Less than 50 percent,Landline,0.4444,0.1354,1.089,5.1447,0.6376,2018-10-30 00:01:35
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Central,85 percent or higher,Landline,1,0.97,0.7846,0.3992,0.7854,2018-10-30 00:01:53
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.9519,0.4704,0.2173,0.4691,2018-10-30 00:04:24
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Shawnee,85 percent or higher,Cell,1,0.97,0.7694,0.4625,0.7663,2018-10-30 00:09:39
Und,35 to 49,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Shawnee,50 to 85 percent,Cell,0.8889,0.6465,1.0973,1.3442,1.0748,2018-10-30 00:11:09
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Favorable,Don't know,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.9367,1.0254,0.6378,1.0241,2018-10-30 00:11:27
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Central,85 percent or higher,Landline,1,0.97,0.8449,0.4028,0.8352,2018-10-30 00:11:27
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Central,50 to 85 percent,Cell,1,0.5945,1.1097,0.6697,1.2333,2018-10-30 00:13:33
Rep,18 to 34,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,White,Rest,Less than 50 percent,Cell,0.8889,0.2071,1.5109,9.0882,1.6756,2018-10-30 00:17:12
Dem,35 to 49,Some college or trade school,White,Female,White,Don't know,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Douglas,85 percent or higher,Cell,1,0.97,1.2233,0.9382,1.2183,2018-10-30 00:18:06
Dem,50 to 64,Some college or trade school,White,Male,Black,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Other,Female,Already voted,Independent (No party),Nonwhite,Nonwhite,50 to 64,White,Shawnee,Less than 50 percent,Cell,1,0.4079,0.8779,1.7009,1.0695,2018-10-30 00:18:51
Rep,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Favorable,Favorable,18 to 29,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,18 to 34,White,Rest,50 to 85 percent,Cell,1,0.6924,1.3932,0.8912,1.4955,2018-10-30 00:23:12
Rep,50 to 64,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,Unknown,Douglas,50 to 85 percent,Cell,1,0.7389,1.3237,0.6672,1.3662,2018-10-30 00:25:27
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.8531,0.4511,0.2548,0.4557,2018-10-30 00:26:57
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Other,Female,Already voted,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Douglas,85 percent or higher,Cell,1,0.8915,0.9567,0.6658,0.973,2018-10-30 00:29:39
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Don't know,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Rest,50 to 85 percent,Cell,0.7778,0.6472,1.3409,1.1244,1.3484,2018-10-30 00:35:08
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Cell,1,0.9008,0.6664,0.4237,0.6684,2018-10-30 00:41:44
Rep,65 and older,Graduate or Professional Degree,White,Male,Other,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,Nonwhite,Nonwhite,65 and older,White,Shawnee,85 percent or higher,Cell,1,0.97,0.5827,0.4064,0.5833,2018-10-30 00:42:38
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Shawnee,85 percent or higher,Cell,1,0.97,0.8891,0.5533,0.8855,2018-10-30 00:44:35
Und,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.8916,0.8646,0.6344,0.8683,2018-10-30 00:44:44
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Shawnee,85 percent or higher,Cell,1,0.97,0.8845,0.4978,0.8809,2018-10-30 00:47:09
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Male,Already voted,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Douglas,50 to 85 percent,Cell,1,0.6501,2.1113,1.0796,2.2987,2018-10-30 00:52:33
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.6398,0.2637,0.6372,2018-10-30 00:53:36
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Rest,85 percent or higher,Cell,1,0.8504,0.5895,0.4008,0.5957,2018-10-30 00:54:03
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Douglas,85 percent or higher,Cell,1,0.97,1.0665,0.5636,1.0622,2018-10-30 00:56:36
Und,65 and older,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Shawnee,85 percent or higher,Cell,0.8889,0.97,0.6389,0.4521,0.6287,2018-10-30 00:56:54
Dem,65 and older,Grade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,1.0133,0.8564,1.0143,2018-10-30 02:16:10
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.9394,0.5489,0.3142,0.5526,2018-10-30 23:27:37
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.6809,0.3386,0.6781,2018-10-30 23:33:57
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.9451,0.6809,0.3474,0.6847,2018-10-30 23:49:33
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Landline,0.4444,0.97,0.7505,0.4185,0.6954,2018-10-30 23:50:18
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.9197,0.6845,0.3967,0.6849,2018-10-30 23:57:39
Rep,50 to 64,Graduate or Professional Degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",White,50 to 64,Unknown,Central,Less than 50 percent,Landline,0.6667,0.4518,1.1143,1.3858,0.8371,2018-10-31 00:02:59
Rep,[DO NOT READ] Refused,Some college or trade school,Hispanic,Male,Asian,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,Nonwhite,Nonwhite,65 and older,Non-White,Shawnee,85 percent or higher,Landline,1,0.97,1.2005,0.7596,1.1868,2018-10-31 00:04:47
Dem,65 and older,High school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.854,1.0694,0.6642,1.0972,2018-10-31 00:05:14
Dem,65 and older,Bachelors' degree,White,Male,White,Don't know,Reps. keep House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.6744,0.2835,0.6716,2018-10-31 00:07:20
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,White,Shawnee,50 to 85 percent,Landline,0.8889,0.8372,1.2256,0.5516,1.1922,2018-10-31 00:27:52
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,0.7033,0.2693,0.7004,2018-10-31 00:28:01
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Shawnee,85 percent or higher,Landline,1,0.97,0.7827,0.3976,0.7795,2018-10-31 00:44:17
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Cell,1,0.97,0.7175,0.3972,0.7183,2018-10-31 00:55:18
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Shawnee,50 to 85 percent,Cell,0.8889,0.8031,1.1291,0.7679,1.1344,2018-10-31 00:59:48
Rep,50 to 64,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,Unknown,Shawnee,85 percent or higher,Cell,1,0.9058,0.761,0.5123,0.7502,2018-10-31 01:06:29
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Shawnee,85 percent or higher,Landline,1,0.9287,0.5158,0.2475,0.5204,2018-10-31 01:20:09
Dem,35 to 49,Bachelors' degree,White,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,Nonwhite,Nonwhite,35 to 49,White,Shawnee,50 to 85 percent,Cell,1,0.5591,1.0811,1.169,1.1708,2018-10-31 01:35:29
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Douglas,Less than 50 percent,Cell,1,0.3648,1.4972,1.9458,1.877,2018-10-31 01:39:50
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Shawnee,Less than 50 percent,Cell,1,0.4634,0.9784,1.2296,1.0983,2018-10-31 01:40:08
Rep,35 to 49,Graduate or Professional Degree,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,Unknown,Shawnee,50 to 85 percent,Cell,1,0.7919,0.9049,0.7477,0.9239,2018-10-31 01:50:19
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Shawnee,85 percent or higher,Cell,1,0.8809,0.8977,0.728,0.9029,2018-10-31 01:51:04
Und,50 to 64,Some college or trade school,White,Female,White,Don't know,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Shawnee,50 to 85 percent,Cell,1,0.8211,1.2374,0.6722,1.2236,2018-10-31 01:57:40
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Favorable,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,White,Shawnee,85 percent or higher,Cell,1,0.8657,0.6708,0.3116,0.6863,2018-10-31 01:59:10
