response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,educ3,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Male,Not very likely,Democrat,Nonwhite,Nonwhite,50 to 64,No 4-year College Degree,Non-White,Less-educ. Clinton,50 to 85 percent,Cell,0.6667,0.698,1.7759,1.4319,1.3128,2018-10-25 00:38:25
Rep,35 to 49,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,Unknown,Well-educ. Trump,85 percent or higher,Cell,1,0.9594,0.8834,0.6593,0.8926,2018-10-25 00:41:52
Und,65 and older,Some college or trade school,White,Female,[DO NOT READ] Don't know/Refused,Approve,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Very likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,No 4-year College Degree,White,Well-educ. Clinton,50 to 85 percent,Cell,1,0.8013,1.7746,1.4515,1.798,2018-10-25 01:00:44
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.97,0.7246,0.3985,0.7384,2018-10-25 01:30:45
Dem,50 to 64,High school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,50 to 64,No 4-year College Degree,Non-White,Less-educ. Clinton,50 to 85 percent,Cell,1,0.516,1.7759,1.937,1.9978,2018-10-25 02:00:29
Rep,50 to 64,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Other,Female,Not at all likely,Republican,"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,Non-White,Less-educ. Clinton,Less than 50 percent,Cell,0,0.0937,1.4272,6.4103,0.298,2018-10-25 02:02:44
Dem,35 to 49,Bachelors' degree,White,Female,White,Approve,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,White,Less educ. Trump,Less than 50 percent,Cell,1,0.3215,0.7782,1.9576,0.9644,2018-10-25 02:06:47
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,35 to 49,No 4-year College Degree,White,Less-educ. Clinton,85 percent or higher,Landline,1,0.9635,1.088,0.9534,1.0998000000000001,2018-10-25 02:15:35
Dem,18 to 34,Bachelors' degree,Asian,Male,Asian,Disapp.,Dems. take House,Unfavorable,Unfavorable,18 to 29,4-year College Grad.,Other,Male,Already voted,Independent (No party),Nonwhite,Nonwhite,18 to 34,4-year College Grad.,Non-White,Well-educ. Clinton,Less than 50 percent,Cell,1,0.3718,0.7908,1.5906,1.0094,2018-10-25 02:17:32
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Well-educ. Clinton,50 to 85 percent,Cell,1,0.794,0.9389,0.8543,0.9805,2018-10-25 02:21:17
Rep,65 and older,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,No 4-year College Degree,Unknown,Less-educ. Clinton,85 percent or higher,Cell,1,0.9404,1.2,0.8441,1.2111,2018-10-25 02:44:09
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Less educ. Trump,85 percent or higher,Cell,1,0.9152,0.8288,0.4752,0.849,2018-10-25 02:45:39
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,White,Well-educ. Trump,85 percent or higher,Landline,1,0.9349,1.4416,0.9669,1.4547,2018-10-25 02:52:58
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Less educ. Trump,Less than 50 percent,Cell,0.7778,0.1066,0.9032,3.6172,1.2357,2018-10-25 02:56:34
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,No 4-year College Degree,White,Less-educ. Clinton,85 percent or higher,Cell,1,0.97,1.5946,1.1175,1.6332,2018-10-25 03:00:01
Rep,50 to 64,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,Unknown,Well-educ. Clinton,85 percent or higher,Cell,1,0.8949,0.9112,0.6607,0.9359,2018-10-25 03:00:19
Dem,18 to 34,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Well-educ. Clinton,85 percent or higher,Cell,1,0.9192,0.7693,0.6798,0.7958,2018-10-25 03:17:47
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,White,Less educ. Trump,85 percent or higher,Cell,1,0.9493,0.7301,0.5429,0.7371,2018-10-25 03:26:20
Dem,50 to 64,Graduate or Professional Degree,Asian,Female,Asian,Approve,Dems. take House,Don't know,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,Nonwhite,50 to 64,Postgraduate Degree,Non-White,Less-educ. Clinton,50 to 85 percent,Cell,1,0.6722,0.9998,0.622,1.0724,2018-10-25 03:41:42
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,Postgraduate Degree,White,Well-educ. Trump,50 to 85 percent,Cell,1,0.5552,1.4686,1.4004,1.6296,2018-10-25 03:50:57
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,Postgraduate Degree,White,Less-educ. Clinton,Less than 50 percent,Cell,1,0.3774,0.535,0.9913,0.6407,2018-10-25 03:53:39
Rep,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,White,Well-educ. Clinton,50 to 85 percent,Cell,1,0.7955,1.2866,1.1901,1.3433,2018-10-25 03:59:12
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.9088,0.7289,0.4202,0.7472,2018-10-25 04:01:28
Dem,35 to 49,Graduate or Professional Degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Democrat,Nonwhite,Nonwhite,35 to 49,Postgraduate Degree,White,Less-educ. Clinton,Less than 50 percent,Cell,1,0.3731,0.7255,1.5027,0.8709,2018-10-25 04:14:52
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Republican,Male,[DO NOT READ] Don't know/Refused,Democrat,"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,White,Less-educ. Clinton,50 to 85 percent,Cell,0.3333,0.8161,0.8077,0.605,0.5977,2018-10-25 04:20:25
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,4-year College Grad.,White,Well-educ. Clinton,85 percent or higher,Cell,1,0.9214,1.352,0.9263,1.384,2018-10-25 04:20:34
Dem,35 to 49,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,Unknown,Well-educ. Clinton,85 percent or higher,Cell,1,0.9631,0.7464,0.5795,0.7544,2018-10-25 04:21:19
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,White,Less-educ. Clinton,85 percent or higher,Cell,1,0.8593,0.6657,0.5229,0.6874,2018-10-25 04:22:04
Dem,[DO NOT READ] Refused,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Well-educ. Trump,85 percent or higher,Landline,1,0.9634,1.3706,0.7637,1.4054,2018-10-25 04:26:34
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,White,Well-educ. Trump,Less than 50 percent,Cell,1,0.3775,0.8283,1.6949,0.9129,2018-10-25 04:45:59
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Well-educ. Clinton,85 percent or higher,Cell,1,0.9656,1.1325,0.658,1.1544,2018-10-25 04:46:43
Dem,35 to 49,Graduate or Professional Degree,Other,Male,Asian,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,Nonwhite,35 to 49,Postgraduate Degree,Non-White,Less educ. Trump,Less than 50 percent,Cell,0.8889,0.4448,0.5373,0.825,0.5544,2018-10-25 04:50:28
Rep,65 and older,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,Postgraduate Degree,White,Well-educ. Trump,85 percent or higher,Cell,1,0.9428,1.0894,0.6283,1.1125,2018-10-25 04:53:37
Und,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Don't know,Unfavorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,White,Less-educ. Clinton,85 percent or higher,Landline,1,0.97,0.6806,0.4733,0.6971,2018-10-25 04:54:40
Rep,18 to 34,Some college or trade school,Hispanic,Male,Asian,Don't know,Reps. keep House,Favorable,Don't know,18 to 29,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,18 to 34,No 4-year College Degree,Non-White,Less-educ. Clinton,Less than 50 percent,Cell,0.7778,0.2196,0.9068,3.3894,1.0859,2018-10-25 04:58:07
Und,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,Postgraduate Degree,White,Less educ. Trump,85 percent or higher,Cell,1,0.9697,0.6775,0.3644,0.6904,2018-10-25 04:58:25
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Less educ. Trump,85 percent or higher,Cell,1,0.9598,0.5453,0.2783,0.5561,2018-10-25 04:58:43
Und,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Don't know,Unfavorable,Don't know,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,Unknown,Less educ. Trump,50 to 85 percent,Cell,1,0.7611,0.5723,0.3363,0.6016,2018-10-25 04:59:19
Dem,35 to 49,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,Unknown,Less-educ. Clinton,85 percent or higher,Cell,1,0.97,0.7912,0.5838,0.8063,2018-10-25 04:59:19
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Less-educ. Clinton,85 percent or higher,Cell,1,0.9285,0.8155,0.6829,0.8341,2018-10-25 04:59:19
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Less-educ. Clinton,Less than 50 percent,Landline,1,0.3724,0.8693,2.0788,1.0439,2018-10-25 22:40:43
Und,35 to 49,Graduate or Professional Degree,Unknown,Female,Other,Disapp.,Dems. take House,Don't know,Favorable,30 to 44,Postgraduate Degree,Other,Female,Somewhat likely,Independent (No party),Nonwhite,Nonwhite,35 to 49,Postgraduate Degree,Unknown,Less-educ. Clinton,Less than 50 percent,Cell,0.6667,0.4065,0.5582,1.0318,0.4241,2018-10-25 22:41:09
Dem,18 to 34,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Well-educ. Clinton,85 percent or higher,Cell,1,0.9307,0.7739,0.6633,0.7986,2018-10-25 22:41:37
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,Postgraduate Degree,White,Well-educ. Clinton,85 percent or higher,Cell,1,0.9333,0.4707,0.3275,0.4812,2018-10-25 22:48:56
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Well-educ. Trump,85 percent or higher,Landline,1,0.97,0.9018,0.4658,0.919,2018-10-25 22:50:08
Dem,35 to 49,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,35 to 49,Postgraduate Degree,White,Well-educ. Clinton,50 to 85 percent,Cell,0.8889,0.5475,0.8516,1.0488,0.9206,2018-10-25 22:50:17
Und,50 to 64,Some college or trade school,Unknown,Female,White,Don't know,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Other,Female,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,Unknown,Less educ. Trump,50 to 85 percent,Landline,1,0.5945,0.93,0.8911,1.0191,2018-10-25 22:51:20
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,No 4-year College Degree,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.9474,1.4626,1.1173,1.493,2018-10-25 22:53:08
Rep,35 to 49,Bachelors' degree,Hispanic,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,35 to 49,4-year College Grad.,Non-White,Well-educ. Clinton,85 percent or higher,Cell,1,0.9641,0.9839,0.7368,0.9946,2018-10-25 22:54:29
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Other,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,White,Less educ. Trump,50 to 85 percent,Cell,0.3333,0.5015,1.2086,1.4118,0.7622,2018-10-25 22:55:50
Und,35 to 49,Bachelors' degree,Unknown,Female,White,Disapp.,Don't know,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Female,Not at all likely,[DO NOT READ] Refused,"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,Unknown,Well-educ. Trump,Less than 50 percent,Cell,0,0.4363,0.9628,1.809,0.2777,2018-10-25 23:00:55
Rep,35 to 49,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,35 to 49,No 4-year College Degree,White,Well-educ. Trump,85 percent or higher,Cell,1,0.97,1.2348,1.0942,1.249,2018-10-25 23:00:56
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Male,Already voted,Democrat,Nonwhite,Nonwhite,18 to 34,4-year College Grad.,Non-White,Well-educ. Clinton,Less than 50 percent,Cell,1,0.3433,0.7908,1.7227,1.0307,2018-10-25 23:01:05
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Don't know,Favorable,Don't know,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,4-year College Grad.,White,Well-educ. Clinton,85 percent or higher,Cell,1,0.9398,0.7153,0.5296,0.7308,2018-10-25 23:03:46
Dem,65 and older,Some college or trade school,White,Female,White,Don't know,Don't know,Favorable,Don't know,65 and older,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,No 4-year College Degree,White,Less-educ. Clinton,85 percent or higher,Landline,1,0.8594,1.7329,1.4748000000000001,1.8169,2018-10-25 23:05:07
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Well-educ. Trump,85 percent or higher,Landline,1,0.9241,0.8768,0.4844,0.8845,2018-10-25 23:06:02
Dem,35 to 49,Graduate or Professional Degree,Asian,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,Non-White,Well-educ. Clinton,85 percent or higher,Cell,1,0.97,0.6658,0.4539,0.6785,2018-10-25 23:06:55
Und,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Don't know,Favorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Well-educ. Clinton,85 percent or higher,Cell,0.8889,0.9695,0.7496,0.3976,0.7611,2018-10-25 23:07:22
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Well-educ. Clinton,85 percent or higher,Cell,1,0.9349,0.7693,0.6684,0.7932,2018-10-25 23:13:31
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,White,Well-educ. Trump,85 percent or higher,Cell,1,0.97,1.4332,0.9434,1.4496,2018-10-25 23:17:05
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Well-educ. Clinton,85 percent or higher,Cell,1,0.97,1.0947,0.6569,1.1156,2018-10-25 23:20:25
Und,65 and older,Bachelors' degree,Unknown,Male,Asian,Approve,Don't know,Favorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Somewhat likely,Independent (No party),Nonwhite,Nonwhite,65 and older,4-year College Grad.,Unknown,Less-educ. Clinton,85 percent or higher,Cell,1,0.9323,1.1093,0.6865,1.0854,2018-10-25 23:23:14
Rep,18 to 34,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Well-educ. Clinton,Less than 50 percent,Cell,1,0.4639,0.8249,1.6248,0.9473,2018-10-25 23:25:31
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Less educ. Trump,85 percent or higher,Cell,1,0.97,0.8239,0.4538,0.8396,2018-10-25 23:26:25
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,No 4-year College Degree,White,Less-educ. Clinton,85 percent or higher,Cell,1,0.955,1.5504,1.1246,1.5816,2018-10-25 23:32:46
Rep,50 to 64,Some college or trade school,White,Male,Other,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,Nonwhite,50 to 64,No 4-year College Degree,White,Less-educ. Clinton,85 percent or higher,Cell,1,0.97,1.2628,0.8165,1.2869,2018-10-25 23:39:59
Und,50 to 64,Bachelors' degree,White,Male,Hispanic,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Male,Not very likely,or as a member of another political party,Nonwhite,Nonwhite,50 to 64,4-year College Grad.,White,Less educ. Trump,85 percent or higher,Cell,0.1111,0.97,0.8288,0.4483,0.7133,2018-10-25 23:44:01
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Less educ. Trump,85 percent or higher,Cell,1,0.9648,0.8239,0.4563,0.8399,2018-10-25 23:45:04
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,White,Less-educ. Clinton,50 to 85 percent,Cell,1,0.7854,1.2203,1.0363,1.3039,2018-10-25 23:46:34
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Well-educ. Clinton,50 to 85 percent,Cell,1,0.6119,0.9884,0.8092,1.0246,2018-10-25 23:52:43
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,White,Well-educ. Clinton,50 to 85 percent,Cell,1,0.635,0.8516,0.9044,0.9538,2018-10-25 23:59:19
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Other,Male,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Well-educ. Clinton,Less than 50 percent,Cell,0.7778,0.4211,0.8249,1.79,0.6739,2018-10-26 00:04:25
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,White,Well-educ. Trump,85 percent or higher,Cell,1,0.97,0.76,0.5287,0.7687,2018-10-26 00:13:34
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,White,Less educ. Trump,85 percent or higher,Landline,1,0.97,0.8966,0.5561,0.9137,2018-10-26 00:19:33
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,Postgraduate Degree,White,Less-educ. Clinton,50 to 85 percent,Cell,0.8889,0.5902,0.5886,0.572,0.6293,2018-10-26 00:21:57
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,No 4-year College Degree,White,Less educ. Trump,50 to 85 percent,Cell,0.8889,0.7573,0.9373,0.9077,0.9335,2018-10-26 00:25:06
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Not at all likely,Independent (No party),"White, 4-Year College Grads",White,65 and older,4-year College Grad.,White,Well-educ. Clinton,85 percent or higher,Cell,0,0.9447,1.352,0.9034,0.9478,2018-10-26 00:28:42
