response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",35 to 49,White,York,Less than 50 percent,Cell,1,0.3233,0.6877,1.0821,0.8394
Rep,65 and older,High school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,Unknown,Dauphin,85 percent or higher,Cell,1,0.9311,1.2214,0.8858,1.2429
Rep,18 to 34,Bachelors' degree,White,Male,White,Don't know,Reps. keep House,Don't know,Don't know,18 to 29,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Dauphin,Less than 50 percent,Cell,0.8889,0.1006,0.9657,4.1359,1.4333
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Cumberland,85 percent or higher,Cell,1,0.97,0.7037,0.3045,0.7073
Dem,18 to 34,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Somewhat likely,Independent (No party),Nonwhite,18 to 34,Non-White,Dauphin,Less than 50 percent,Cell,0.7778,0.204,0.7734,3.2748,0.6164
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,York,Less than 50 percent,Cell,1,0.4153,0.9645,1.4646,1.1168
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Cumberland,85 percent or higher,Landline,1,0.97,0.7114,0.3846,0.715
Dem,35 to 49,Some college or trade school,Hispanic,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Non-White,Dauphin,85 percent or higher,Cell,1,0.8912,0.9959,0.7548,1.0094
Dem,18 to 34,Bachelors' degree,Black,Female,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,Non-White,Dauphin,Less than 50 percent,Cell,1,0.478,0.9272,1.4059,1.044
Dem,35 to 49,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Don't know,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,Unknown,Dauphin,85 percent or higher,Cell,1,0.898,0.7182,0.4779,0.7273
Und,18 to 34,Graduate or Professional Degree,White,Male,White,Disapp.,Don't know,Don't know,Don't know,30 to 44,Postgraduate Degree,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Dauphin,85 percent or higher,Cell,1,0.97,0.8328,0.5208,0.8308
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,York,50 to 85 percent,Cell,1,0.8407,0.9883,0.5226,1.0095
Rep,18 to 34,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Republican,[DO NOT READ] Don't know/Refused,18 to 34,White,Cumberland,85 percent or higher,Cell,1,0.966,0.9285,0.4151,0.9258
Dem,18 to 34,Bachelors' degree,Other,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Non-White,Cumberland,Less than 50 percent,Cell,1,0.3834,0.7525,1.1729,0.8858
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,York,85 percent or higher,Cell,1,0.97,2.228,1.5309,2.2393
Und,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,4-year College Grad.,Republican,Male,Not at all likely,Republican,"White, 4-Year College Grads",65 and older,White,Cumberland,85 percent or higher,Landline,0,0.9303,0.799,0.2898,0.5241
Dem,65 and older,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,Unknown,Dauphin,50 to 85 percent,Landline,1,0.7662,0.6491,0.3666,0.6505
Dem,50 to 64,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,White,Cumberland,85 percent or higher,Cell,1,0.8825,1.096,0.8097,1.1122
