response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.97,0.778,0.443,0.7554,2018-10-26 23:48:27
Dem,[DO NOT READ] Refused,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",50 to 64,White,South,50 to 85 percent,Cell,1,0.7058,0.6663,0.5182,0.6907,2018-10-26 23:49:34
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9657,1.1134,0.5734,1.0758,2018-10-26 23:53:51
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Male,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.9187,0.8212,0.3709,0.8053,2018-10-26 23:59:15
Rep,18 to 34,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,18 to 29,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",18 to 34,Unknown,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7135,0.7731,0.5463,0.7487,2018-10-27 00:01:57
Dem,35 to 49,Some college or trade school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",35 to 49,Unknown,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.6768,0.5858,0.5126,0.613,2018-10-27 00:02:33
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.97,1.04,0.5297,1.0097,2018-10-27 00:02:42
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.9027,0.5516,0.8719,2018-10-27 00:04:39
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9353,1.1074,0.468,1.0822,2018-10-27 00:06:54
Rep,35 to 49,Some college or trade school,White,Female,White,Don't know,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.8824,0.9845,0.6685,0.9602,2018-10-27 00:09:00
Und,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,South,50 to 85 percent,Cell,1,0.7595,0.5405,0.2025,0.5387,2018-10-27 00:11:51
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.8913,2.3418,3.2599,2.2393,2018-10-27 00:12:18
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.8995,0.4584,0.8733,2018-10-27 00:15:39
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9666,0.7326,0.3039,0.7078,2018-10-27 00:16:57
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.3545,0.7662,0.9464,0.8813,2018-10-27 00:17:06
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Clinton",85 percent or higher,Cell,0.7778,0.9242,1.2141,0.7478,1.1603,2018-10-27 00:21:12
Und,65 and older,High school,White,Male,White,Approve,Reps. keep House,Don't know,Unfavorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.6035,1.8767,2.8171,1.9442,2018-10-27 00:22:33
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.8414,0.7811,0.4743,0.7797,2018-10-27 00:22:57
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,0.7605,0.366,0.7383,2018-10-27 00:23:45
Rep,35 to 49,High school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Other,Male,Not very likely,Independent (No party),Nonwhite,35 to 49,Non-White,"Salt Lake, Trump",50 to 85 percent,Cell,0.5556,0.567,1.5311,2.4577,0.9255,2018-10-27 00:24:57
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.7911,0.386,0.7641,2018-10-27 00:29:27
Rep,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.9153,0.4387,0.8776,2018-10-27 00:34:55
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.863,0.8356,0.3778,0.8174,2018-10-27 00:35:13
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,South,Less than 50 percent,Cell,1,0.4335,0.6873,0.9439,0.7042,2018-10-27 00:35:31
Rep,50 to 64,High school,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Already voted,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.6464,2.452,2.5971,2.5926,2018-10-27 00:37:28
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.9069,0.3771,0.8805,2018-10-27 00:38:22
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.8539,0.8093,0.5308,0.8054,2018-10-27 00:38:58
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,Independent (No party),Nonwhite,50 to 64,Non-White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9696,0.7041,0.3036,0.6836,2018-10-27 00:41:58
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.5287,0.9422,1.3515,1.0442,2018-10-27 00:43:10
Dem,50 to 64,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.8794,1.9172,1.6149,1.8964,2018-10-27 00:43:37
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7562,0.8109,0.4803,0.8087,2018-10-27 00:44:40
Rep,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,South,Less than 50 percent,Cell,1,0.2652,0.7358,1.6631,0.8124,2018-10-27 00:50:30
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Republican,Male,Not very likely,Republican,"White, 4-Year College Grads",18 to 34,White,South,Less than 50 percent,Cell,0.6667,0.1339,0.9283,4.17,0.5052,2018-10-27 00:52:13
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,1.0078,0.4912,0.9784,2018-10-27 00:56:43
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.8823,0.4556,0.8566,2018-10-27 01:00:15
Und,18 to 34,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",18 to 34,Unknown,"Salt Lake, Clinton",50 to 85 percent,Cell,0.7778,0.7112,0.931,0.8246,0.8573,2018-10-27 01:01:24
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.8191,0.7811,0.4873,0.7696,2018-10-27 01:01:51
Dem,18 to 34,Some college or trade school,Unknown,Male,White,Approve,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",18 to 34,Unknown,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.6688,0.7391,0.7357,0.7755,2018-10-27 01:04:51
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.4063,3.0479,6.8443,3.605,2018-10-27 01:05:54
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,0.6667,0.9163,0.8104,0.6107,0.7669,2018-10-27 01:06:03
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9322,1.0078,0.5111,0.9766,2018-10-27 01:06:21
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",50 to 85 percent,Landline,1,0.6393,2.1209,2.5375,2.2481,2018-10-27 01:06:57
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,South,Less than 50 percent,Cell,1,0.4847,0.8178,0.8926,0.8825,2018-10-27 01:07:15
Dem,18 to 34,Some college or trade school,Asian,Male,Asian,Disapp.,Dems. take House,Unfavorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Not at all likely,Independent (No party),Nonwhite,18 to 34,Non-White,"Salt Lake, Clinton",50 to 85 percent,Cell,0.7778,0.5639,0.8619,1.0948,0.5142,2018-10-27 01:07:15
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Non-White,South,50 to 85 percent,Cell,0.8889,0.7941,0.6017,0.2844,0.5871,2018-10-27 01:07:42
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",50 to 85 percent,Landline,1,0.8023,1.0454,0.7342,1.054,2018-10-27 01:08:18
Dem,35 to 49,Bachelors' degree,White,Male,White,Approve,Don't know,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.632,0.7131,0.4839,0.7579,2018-10-27 01:08:45
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Republican,Male,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,65 and older,White,South,85 percent or higher,Cell,0.4444,0.97,0.7304,0.5021,0.6457,2018-10-27 01:14:04
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.6996,0.3097,0.6792,2018-10-27 01:15:34
Rep,18 to 34,Some college or trade school,White,Female,Hispanic,Disapp.,Dems. take House,Don't know,Favorable,18 to 29,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,18 to 34,White,South,50 to 85 percent,Cell,1,0.5142,0.8486,0.887,0.9055,2018-10-27 01:15:39
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9074,0.6996,0.331,0.68,2018-10-27 01:15:52
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9393,1.133,0.5642,1.0971,2018-10-27 01:16:01
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9537,1.1134,0.5807,1.0841,2018-10-27 01:18:33
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Other,Female,Already voted,Republican,"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.3622,1.3919,3.1247,1.6957,2018-10-27 01:28:10
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7543,2.1698,2.6043,2.2168,2018-10-27 01:31:38
Dem,65 and older,High school,White,Female,White,Approve,Reps. keep House,Favorable,Don't know,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.97,2.4071,2.4794,2.3369,2018-10-27 01:33:19
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Don't know,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,0.5556,0.9651,0.8659,0.3876,0.8202,2018-10-27 01:36:28
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.8246,0.5521,0.7965,2018-10-27 01:39:46
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Already voted,Democrat,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9125,0.6387,0.2523,0.6271,2018-10-27 01:40:04
Und,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Other,Female,Not very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Clinton",Less than 50 percent,Cell,0.3333,0.4767,1.3605,1.9611,0.6543,2018-10-27 01:40:49
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Don't know,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,South,85 percent or higher,Cell,1,0.8835,0.5301,0.227,0.507,2018-10-27 01:41:07
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9613,0.9153,0.4427,0.89,2018-10-27 01:41:16
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,South,85 percent or higher,Cell,1,0.9675,0.6423,0.3059,0.6239,2018-10-27 01:42:10
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.8142,0.3944,0.7904,2018-10-27 01:42:19
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.8104,0.5769,0.7828,2018-10-27 01:44:23
Dem,50 to 64,Bachelors' degree,White,Male,White,Approve,Don't know,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Already voted,or as a member of another political party,"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.4049,1.0025,1.1738,1.1867,2018-10-27 01:47:39
Dem,65 and older,Some college or trade school,White,Female,Other,Disapp.,Don't know,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Female,Already voted,[DO NOT READ] Refused,Nonwhite,65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.8647,0.9413,0.5112,0.9343,2018-10-27 01:48:06
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.9809,0.5721,0.9523,2018-10-27 01:48:06
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Don't know,Favorable,Don't know,30 to 44,Postgraduate Degree,Other,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Trump",Less than 50 percent,Cell,0.5556,0.3257,1.2243,2.2032,0.7972,2018-10-27 01:50:30
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,1.031,0.5947,1.001,2018-10-27 01:51:42
Dem,18 to 34,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7473,1.2199,0.9434,1.2488,2018-10-27 01:52:36
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9566,1.1134,0.5789,1.0836,2018-10-27 01:54:33
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,South,50 to 85 percent,Cell,1,0.847,0.5817,0.3287,0.5704,2018-10-27 01:55:45
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Unfavorable,Don't know,65 and older,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9373,0.7605,0.3787,0.7428,2018-10-27 01:56:48
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,South,85 percent or higher,Cell,0,0.8896,1.4736,1.4486,1.2464,2018-10-27 01:57:24
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.8252,0.7296,0.4487,0.7312,2018-10-27 01:57:42
Rep,35 to 49,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,Non-White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.2576,1.0803,2.8846,1.333,2018-10-27 01:58:18
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Independent (No party),Nonwhite,50 to 64,Non-White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.933,1.0129,0.4054,0.9903,2018-10-27 01:58:45
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.9069,0.3771,0.876,2018-10-27 02:00:06
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,18 to 29,[DO NOT READ] Don't know/Refused,Republican,Female,Already voted,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,18 to 34,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.5284,1.3558,1.8139,1.5027,2018-10-27 02:00:15
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.5477,1.8503,2.2827,2.0332,2018-10-27 02:01:27
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.8797,0.7223,0.2457,0.6909,2018-10-27 02:01:45
Rep,35 to 49,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,Unknown,"Salt Lake, Trump",Less than 50 percent,Cell,0.8889,0.2967,0.9265,1.9961,1.055,2018-10-27 02:01:45
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.7128,0.3658,0.6834,2018-10-27 02:03:03
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7476,0.8039,0.5455,0.8032,2018-10-27 02:04:51
