response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,50 to 64,Bachelors' degree,Black,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Female,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,Non-White,Ingham,50 to 85 percent,Cell,1,0.5953,0.8616,0.8873,0.9781,2018-11-05 01:33:25
Rep,35 to 49,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,35 to 49,White,Livingston,85 percent or higher,Cell,1,0.9656,0.7352,0.5,0.7483,2018-11-05 01:37:55
Dem,50 to 64,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,50 to 64,Unknown,Oakland,50 to 85 percent,Landline,1,0.6448,1.1672,1.1022,1.3009,2018-11-05 01:39:52
Und,35 to 49,Some college or trade school,White,Male,White,Approve,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,Not very likely,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Oakland,Less than 50 percent,Cell,0.3333,0.4748,1.1342,1.9135,0.5738,2018-11-05 01:42:34
Dem,50 to 64,Some college or trade school,White,Female,White,Approve,Don't know,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",White,50 to 64,White,Oakland,Less than 50 percent,Cell,1,0.339,1.1486,2.796,1.4051,2018-11-05 01:51:14
Und,35 to 49,Bachelors' degree,White,Male,Other,Don't know,Don't know,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Not at all likely,Independent (No party),Nonwhite,Nonwhite,35 to 49,White,Oakland,Less than 50 percent,Cell,0,0.0729,1.0094,4.994,0.2092,2018-11-05 01:54:14
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Livingston,Less than 50 percent,Cell,1,0.4581,0.7967,1.5199,0.9158,2018-11-05 01:57:41
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Oakland,Less than 50 percent,Cell,1,0.3262,0.8187,1.7566,0.9211,2018-11-05 02:00:05
Rep,18 to 34,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Other,Female,Very likely,Republican,"White, No 4-Year College Degree",White,18 to 34,White,Oakland,Less than 50 percent,Cell,1,0.2252,3.0801,8.3679,3.6836,2018-11-05 02:00:14
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Livingston,50 to 85 percent,Cell,1,0.8138,0.9523,0.8311,0.9627,2018-11-05 02:04:53
Und,50 to 64,Graduate or Professional Degree,White,Female,White,Don't know,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Livingston,85 percent or higher,Cell,1,0.9487,0.7445,0.5312,0.7506,2018-11-05 02:05:11
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Livingston,Less than 50 percent,Cell,1,0.4759,0.8068,1.5288,0.8602,2018-11-05 02:08:47
Dem,65 and older,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,65 and older,Unknown,Oakland,85 percent or higher,Cell,1,0.9671,0.6161,0.2997,0.6305,2018-11-05 02:09:41
Rep,50 to 64,Grade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Oakland,Less than 50 percent,Cell,1,0.0805,1.7374,7.2269,2.9862,2018-11-05 02:11:20
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Livingston,Less than 50 percent,Cell,1,0.3303,0.9065,2.6564,1.1152,2018-11-05 02:12:50
3,18 to 34,Some college or trade school,Unknown,Male,White,Don't know,Reps. keep House,Unfavorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,Unknown,Livingston,50 to 85 percent,Cell,0.8889,0.7444,1.6331,1.532,1.6908,2018-11-05 02:12:59
Rep,50 to 64,Some college or trade school,Other,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,Non-White,Oakland,Less than 50 percent,Cell,1,0.3909,1.0078,1.8086,1.1037,2018-11-05 02:15:59
Dem,50 to 64,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Unknown,Oakland,Less than 50 percent,Cell,1,0.4898,0.8561,1.1189,0.9714,2018-11-05 02:16:35
3,18 to 34,High school,Other,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,High School Grad. or Less,Other,Male,Not very likely,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,Non-White,Livingston,Less than 50 percent,Cell,0,0.0895,2.165,8.94,0.5952,2018-11-05 02:17:38
